
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-7565.77,6164.59,3279.43,um,Surface,Position,1,0,
-7593.62,6212.13,3278.54,um,Surface,Position,1,1,
-7605.69,6211.86,3280.35,um,Surface,Position,1,2,
-7604.68,6215.95,3282,um,Surface,Position,1,3,
-7589.99,6206.12,3279.17,um,Surface,Position,1,4,
-7572.12,6163.13,3277.08,um,Surface,Position,1,5,
-7573.53,6199.46,3272.35,um,Surface,Position,1,6,
-7576.3,6195.83,3276.21,um,Surface,Position,1,7,
-7564.53,6186.72,3270.99,um,Surface,Position,1,8,
-7566.67,6192.55,3269.12,um,Surface,Position,1,9,
-7570.91,6182.13,3270.04,um,Surface,Position,1,10,
-7571.24,6188.27,3269.14,um,Surface,Position,1,11,
-7569.52,6188.88,3276.31,um,Surface,Position,1,12,
-7593.51,6218.22,3271.93,um,Surface,Position,1,13,
-7585.22,6206.56,3267.13,um,Surface,Position,1,14,
-7591.74,6201.7,3271.54,um,Surface,Position,1,15,
-7583.99,6208.53,3273.55,um,Surface,Position,1,16,
-7583.55,6201.71,3273.75,um,Surface,Position,1,17,
-7616.58,6233.84,3272.06,um,Surface,Position,1,18,
-7602.83,6226.81,3268.87,um,Surface,Position,1,19,
-7598.27,6223.21,3269.99,um,Surface,Position,1,20,
-7599.64,6219.72,3271.41,um,Surface,Position,1,21,
-7599.76,6121.5,3271.57,um,Surface,Position,1,22,
-7573.49,6139.58,3269.4,um,Surface,Position,1,23,
-7572.94,6137.97,3274.06,um,Surface,Position,1,24,
-7650.81,6147.85,3274.52,um,Surface,Position,1,25,
-7643.53,6153.86,3268.08,um,Surface,Position,1,26,
-7570.34,6161.34,3270.73,um,Surface,Position,1,27,
-7573.97,6176.24,3269.37,um,Surface,Position,1,28,
-7576.92,6167.75,3273.2,um,Surface,Position,1,29,
-7563.84,6178.34,3273.33,um,Surface,Position,1,30,
-7565.32,6169.64,3273.48,um,Surface,Position,1,31,
-7576.01,6199.22,3257.23,um,Surface,Position,1,32,
-7585.02,6207.14,3260.48,um,Surface,Position,1,33,
-7589.91,6216.04,3262.79,um,Surface,Position,1,34,
-7577.26,6202.49,3264.95,um,Surface,Position,1,35,
-7578.2,6205.92,3266.06,um,Surface,Position,1,36,
-7586.73,6202.48,3265.06,um,Surface,Position,1,37,
-7584.35,6211.67,3264.63,um,Surface,Position,1,38,
-7592.56,6219.62,3263.7,um,Surface,Position,1,39,
-7638.26,6129.93,3261.56,um,Surface,Position,1,40,
-7578.65,6129.13,3258.01,um,Surface,Position,1,41,
-7567.58,6141.3,3257.5,um,Surface,Position,1,42,
-7571.91,6136.36,3262.18,um,Surface,Position,1,43,
-7568.04,6143.49,3266.38,um,Surface,Position,1,44,
-7569.68,6145.48,3257.42,um,Surface,Position,1,45,
-7562.74,6154.2,3257.89,um,Surface,Position,1,46,
-7564.73,6148.54,3266.18,um,Surface,Position,1,47,
-7573.31,6167.92,3266.05,um,Surface,Position,1,48,
-7562.46,6177.34,3260.3,um,Surface,Position,1,49,
-7563.86,6168.11,3266.27,um,Surface,Position,1,50,
-7559.75,6176.56,3266.4,um,Surface,Position,1,51,
-7567.23,6176.21,3266.73,um,Surface,Position,1,52,
-7579.72,6197.16,3263.69,um,Surface,Position,1,53,
-7576.41,6190.14,3265.9,um,Surface,Position,1,54,
-7561.23,6182.33,3257.83,um,Surface,Position,1,55,
-7570.71,6198.79,3258.44,um,Surface,Position,1,56,
-7566.3,6193.75,3262.41,um,Surface,Position,1,57,
-7570.01,6182.75,3263.54,um,Surface,Position,1,58,
-7561.07,6184.35,3264.09,um,Surface,Position,1,59,
-7568.35,6196.92,3265.41,um,Surface,Position,1,60,
-7612.59,6118.28,3262.44,um,Surface,Position,1,61,
-7600.68,6119.7,3262.63,um,Surface,Position,1,62,
-7591.68,6120.99,3267.8,um,Surface,Position,1,63,
-7591.92,6119.67,3260.29,um,Surface,Position,1,64,
-7583.6,6123.61,3261.59,um,Surface,Position,1,65,
-7591.61,6123.43,3261.77,um,Surface,Position,1,66,
-7559.93,6158.33,3251.64,um,Surface,Position,1,67,
-7563.06,6149.8,3253.62,um,Surface,Position,1,68,
-7562.62,6172.57,3254.04,um,Surface,Position,1,69,
-7558.71,6177.14,3256.46,um,Surface,Position,1,70,
-7571.01,6190.17,3248.72,um,Surface,Position,1,71,
-7563.06,6186.25,3256.37,um,Surface,Position,1,72,
-7567.81,6189.52,3258.36,um,Surface,Position,1,73,
-7595.33,6211.22,3251.82,um,Surface,Position,1,74,
-7604.45,6119.21,3256.99,um,Surface,Position,1,75,
-7585.83,6126.55,3252.42,um,Surface,Position,1,76,
-7592.19,6121.76,3253.93,um,Surface,Position,1,77,
-7577.67,6133.36,3257.07,um,Surface,Position,1,78,
-7570.3,6137.71,3252.81,um,Surface,Position,1,79,
-7593.97,6124.24,3247.6,um,Surface,Position,1,80,
-7578.38,6139.43,3245.74,um,Surface,Position,1,81,
