
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-18884.6,-539.536,12.4488,um,Surface,Position,1,0,
-18860.5,-536.528,0.433912,um,Surface,Position,1,1,
-18860.1,-532.986,6.67494,um,Surface,Position,1,2,
-18885.1,-543.047,1.14563,um,Surface,Position,1,3,
-18884.8,-538.72,6.04156,um,Surface,Position,1,4,
-18878.5,-569.637,1.74523,um,Surface,Position,1,5,
-18885.6,-568.786,8.28455,um,Surface,Position,1,6,
-18851.2,-552.744,12.2193,um,Surface,Position,1,7,
-18894.9,-571.108,3.03388,um,Surface,Position,1,8,
-18876.3,-555.019,-1.81973,um,Surface,Position,1,10,
-18888.8,-570.829,-0.861062,um,Surface,Position,1,11,
-18878.7,-559.432,-0.608862,um,Surface,Position,1,12,
-18880.6,-566.532,-0.670761,um,Surface,Position,1,13,
-18874.8,-568.146,1.15483,um,Surface,Position,1,15,
-18872.3,-577.15,1.37485,um,Surface,Position,1,16,
-18879.7,-577.054,0.188708,um,Surface,Position,1,17,
-18871,-572.845,-0.0216564,um,Surface,Position,1,18,
-18876.8,-573.339,3.94821,um,Surface,Position,1,20,
-18870.9,-570.167,10.5049,um,Surface,Position,1,22,
-18869.2,-560.761,-0.867899,um,Surface,Position,1,23,
-18866.4,-561.178,-4.01466,um,Surface,Position,1,24,
-18866,-560.848,-3.57039,um,Surface,Position,1,25,
-18865.9,-563.823,-1.12748,um,Surface,Position,1,27,
-18869.4,-566.356,-3.28115,um,Surface,Position,1,28,
-18867.9,-569.07,0.210144,um,Surface,Position,1,29,
-18886.2,-577.384,3.10281,um,Surface,Position,1,30,
-18885.6,-573.687,4.12862,um,Surface,Position,1,32,
-18882.3,-572.133,2.62377,um,Surface,Position,1,33,
-18885.9,-561.644,7.37406,um,Surface,Position,1,35,
-18885.5,-561.656,9.54923,um,Surface,Position,1,36,
-18885.1,-568.257,-1.49731,um,Surface,Position,1,38,
-18885.9,-564.373,6.99903,um,Surface,Position,1,39,
-18884.6,-564.29,-0.790896,um,Surface,Position,1,40,
-18885.3,-561.84,8.9183,um,Surface,Position,1,41,
-18883.8,-559.926,6.0187,um,Surface,Position,1,42,
-18883.3,-560.589,-3.38661,um,Surface,Position,1,43,
