
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
132.232,,Surface,5,Image 1,1,0,
143.246,,Surface,5,Image 1,1,1,
108.426,,Surface,5,Image 1,1,2,
162.515,,Surface,5,Image 1,1,3,
123.765,,Surface,5,Image 1,1,4,
123.946,,Surface,5,Image 1,1,5,
196.755,,Surface,5,Image 1,1,6,
176.702,,Surface,5,Image 1,1,7,
143.172,,Surface,5,Image 1,1,8,
145.111,,Surface,5,Image 1,1,9,
171.806,,Surface,5,Image 1,1,10,
171.507,,Surface,5,Image 1,1,11,
167.056,,Surface,5,Image 1,1,12,
141.996,,Surface,5,Image 1,1,13,
88.0612,,Surface,5,Image 1,1,14,
203.874,,Surface,5,Image 1,1,15,
179.709,,Surface,5,Image 1,1,16,
177.35,,Surface,5,Image 1,1,17,
161.531,,Surface,5,Image 1,1,18,
150.684,,Surface,5,Image 1,1,19,
144.874,,Surface,5,Image 1,1,20,
209.414,,Surface,5,Image 1,1,21,
183.416,,Surface,5,Image 1,1,22,
144.493,,Surface,5,Image 1,1,23,
135.965,,Surface,5,Image 1,1,24,
169.083,,Surface,5,Image 1,1,25,
187.534,,Surface,5,Image 1,1,26,
137.706,,Surface,5,Image 1,1,27,
141.473,,Surface,5,Image 1,1,28,
151.27,,Surface,5,Image 1,1,29,
156.671,,Surface,5,Image 1,1,30,
185.822,,Surface,5,Image 1,1,31,
149.676,,Surface,5,Image 1,1,32,
163.375,,Surface,5,Image 1,1,33,
147.866,,Surface,5,Image 1,1,34,
118.974,,Surface,5,Image 1,1,35,
134.778,,Surface,5,Image 1,1,36,
141.837,,Surface,5,Image 1,1,37,
134.438,,Surface,5,Image 1,1,38,
135.634,,Surface,5,Image 1,1,39,
120.392,,Surface,5,Image 1,1,40,
115.49,,Surface,5,Image 1,1,41,
160.797,,Surface,5,Image 1,1,42,
137.634,,Surface,5,Image 1,1,43,
133.508,,Surface,5,Image 1,1,44,
191.035,,Surface,5,Image 1,1,45,
158.423,,Surface,5,Image 1,1,46,
162.647,,Surface,5,Image 1,1,47,
155.057,,Surface,5,Image 1,1,48,
170.738,,Surface,5,Image 1,1,49,
148.485,,Surface,5,Image 1,1,50,
164.844,,Surface,5,Image 1,1,51,
155.088,,Surface,5,Image 1,1,52,
176.063,,Surface,5,Image 1,1,53,
193.823,,Surface,5,Image 1,1,54,
168.124,,Surface,5,Image 1,1,55,
163.011,,Surface,5,Image 1,1,56,
81.4784,,Surface,5,Image 1,1,57,
165.844,,Surface,5,Image 1,1,58,
179.278,,Surface,5,Image 1,1,59,
174.964,,Surface,5,Image 1,1,60,
180.016,,Surface,5,Image 1,1,61,
199.115,,Surface,5,Image 1,1,62,
146.547,,Surface,5,Image 1,1,63,
159.427,,Surface,5,Image 1,1,64,
235.464,,Surface,5,Image 1,1,65,
225.938,,Surface,5,Image 1,1,66,
212.257,,Surface,5,Image 1,1,67,
185.162,,Surface,5,Image 1,1,68,
180.262,,Surface,5,Image 1,1,69,
180.238,,Surface,5,Image 1,1,70,
187.168,,Surface,5,Image 1,1,71,
155.827,,Surface,5,Image 1,1,72,
204.04,,Surface,5,Image 1,1,73,
194.885,,Surface,5,Image 1,1,74,
168.741,,Surface,5,Image 1,1,75,
143.486,,Surface,5,Image 1,1,76,
142.006,,Surface,5,Image 1,1,77,
153.625,,Surface,5,Image 1,1,78,
205.554,,Surface,5,Image 1,1,79,
228.017,,Surface,5,Image 1,1,80,
204.247,,Surface,5,Image 1,1,81,
172.429,,Surface,5,Image 1,1,82,
221.497,,Surface,5,Image 1,1,83,
184.662,,Surface,5,Image 1,1,84,
200.372,,Surface,5,Image 1,1,85,
191.526,,Surface,5,Image 1,1,86,
