
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-8021.35,2379.52,83.4065,um,Surface,Position,1,0,
-8027.78,2387.4,85.3275,um,Surface,Position,1,1,
-8029.98,2382.55,87.4694,um,Surface,Position,1,2,
-8013.68,2393.35,88.8412,um,Surface,Position,1,3,
-8026.42,2383.09,89.6932,um,Surface,Position,1,4,
-8007.3,2387.19,88.3729,um,Surface,Position,1,5,
-8000.92,2393.34,88.2091,um,Surface,Position,1,6,
-7996.77,2397.19,94.5276,um,Surface,Position,1,7,
-8036.28,2384.93,93.5097,um,Surface,Position,1,8,
-8035.87,2355.68,84.9165,um,Surface,Position,1,9,
-8040.31,2360.14,87.0672,um,Surface,Position,1,10,
-8044.22,2363.69,87.8026,um,Surface,Position,1,11,
-8039.1,2373.19,87.0309,um,Surface,Position,1,12,
-8052.69,2371.74,92.3544,um,Surface,Position,1,13,
-8019.38,2372.18,81.9921,um,Surface,Position,1,14,
-8034.79,2360.7,83.3814,um,Surface,Position,1,15,
-8015.61,2369.54,84.7362,um,Surface,Position,1,16,
-8020.2,2360.6,85.4191,um,Surface,Position,1,17,
-8034.25,2372.8,86.3584,um,Surface,Position,1,18,
-8033.15,2362.11,96.9931,um,Surface,Position,1,19,
-8020.06,2375.41,99.8981,um,Surface,Position,1,20,
-8014.31,2368.67,101.99,um,Surface,Position,1,21,
-8002.04,2361.73,84.9004,um,Surface,Position,1,22,
-7999.42,2361.98,93.1797,um,Surface,Position,1,23,
-8126.62,2353.7,94.6607,um,Surface,Position,1,24,
-8007.67,2348.93,85.2795,um,Surface,Position,1,25,
-8006.23,2349.93,91.0392,um,Surface,Position,1,26,
-8025.03,2349.28,84.076,um,Surface,Position,1,27,
-8018.32,2351.98,83.4624,um,Surface,Position,1,28,
-8028.18,2353.65,83.9427,um,Surface,Position,1,29,
-8015.74,2348.93,93.1745,um,Surface,Position,1,30,
-8142.92,2335.69,95.4874,um,Surface,Position,1,32,
-8035.1,2349.98,86.5254,um,Surface,Position,1,33,
-8030.86,2350.36,89.6197,um,Surface,Position,1,34,
-8031.17,2348.28,97.1281,um,Surface,Position,1,35,
-8032.34,2352.78,81.8552,um,Surface,Position,1,36,
