
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
149.21,147.558,-44.1294,um,Surface,Position,1,0,
155.11,86.4143,-42.4417,um,Surface,Position,1,1,
164.711,87.7161,-41.0582,um,Surface,Position,1,2,
169.182,93.6485,-37.6922,um,Surface,Position,1,3,
172.051,82.5004,-44.0655,um,Surface,Position,1,4,
174.472,90.6465,-40.8046,um,Surface,Position,1,5,
169.736,99.3418,-38.7732,um,Surface,Position,1,6,
181.639,111.182,-44.8572,um,Surface,Position,1,7,
179.73,119.466,-45.8466,um,Surface,Position,1,8,
173.878,103.217,-42.6905,um,Surface,Position,1,9,
172.406,120.735,-43.3518,um,Surface,Position,1,10,
177.676,107.796,-41.7462,um,Surface,Position,1,11,
126.279,107.027,-52.4812,um,Surface,Position,1,12,
168.45,102.312,-53.521,um,Surface,Position,1,13,
173.483,108.833,-56.111,um,Surface,Position,1,14,
170.321,113.271,-55.2463,um,Surface,Position,1,15,
179.225,120.523,-54.0173,um,Surface,Position,1,16,
176.558,103.775,-52.2332,um,Surface,Position,1,17,
171.987,97.8256,-50.3326,um,Surface,Position,1,18,
174.74,117.341,-51.0762,um,Surface,Position,1,19,
167.3,140.003,-54.0877,um,Surface,Position,1,20,
167.528,142.953,-51.5827,um,Surface,Position,1,21,
176.242,135.694,-55.2165,um,Surface,Position,1,22,
181.161,121.781,-51.0744,um,Surface,Position,1,23,
179.167,132.306,-52.3194,um,Surface,Position,1,24,
178.015,126.79,-48.4288,um,Surface,Position,1,25,
151.866,146.229,-56.0755,um,Surface,Position,1,26,
145.021,148.13,-54.4277,um,Surface,Position,1,27,
164.636,62.711,-49.9462,um,Surface,Position,1,28,
165.32,84.399,-56.3882,um,Surface,Position,1,29,
168.925,72.9722,-56.1042,um,Surface,Position,1,30,
169.193,87.4841,-54.3156,um,Surface,Position,1,31,
166.405,81.2724,-52.53,um,Surface,Position,1,32,
168.181,92.5623,-51.3731,um,Surface,Position,1,33,
155.398,87.3859,-51.8588,um,Surface,Position,1,34,
172.281,84.4604,-54.8617,um,Surface,Position,1,35,
170.754,77.8752,-53.5971,um,Surface,Position,1,36,
170.547,89.7103,-48.2859,um,Surface,Position,1,37,
177.757,101.733,-56.7464,um,Surface,Position,1,38,
147.562,145.259,-64.6049,um,Surface,Position,1,39,
152.095,141.562,-62.7731,um,Surface,Position,1,40,
177.57,126.463,-59.8648,um,Surface,Position,1,41,
172.464,129.643,-56.5299,um,Surface,Position,1,42,
137.781,151.885,-68.6891,um,Surface,Position,1,43,
138.675,145.408,-61.9383,um,Surface,Position,1,44,
137.821,151.259,-59.8525,um,Surface,Position,1,45,
165.072,59.2819,-58.023,um,Surface,Position,1,46,
165.851,87.6882,-61.1091,um,Surface,Position,1,47,
137.583,147.234,-71.4136,um,Surface,Position,1,48,
140.814,39.6253,-68.9889,um,Surface,Position,1,49,
154.312,48.9286,-64.1752,um,Surface,Position,1,50,
