
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2.0614,,Surface,3,Image 1,1,0,
2.33493,,Surface,3,Image 1,1,1,
4.18357,,Surface,3,Image 1,1,2,
3.63245,,Surface,3,Image 1,1,3,
2.99371,,Surface,3,Image 1,1,4,
1.98888,,Surface,3,Image 1,1,5,
2.76339,,Surface,3,Image 1,1,6,
2.46913,,Surface,3,Image 1,1,7,
2.40221,,Surface,3,Image 1,1,8,
4.39514,,Surface,3,Image 1,1,9,
2.90432,,Surface,3,Image 1,1,10,
2.14694,,Surface,3,Image 1,1,11,
3.07245,,Surface,3,Image 1,1,12,
