
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-27314.6,829.146,73.323,um,Surface,Position,1,0,
-27317.1,828.532,80.1178,um,Surface,Position,1,1,
-27325.9,829.012,71.993,um,Surface,Position,1,2,
-27327.7,826.498,77.206,um,Surface,Position,1,3,
-27327.9,831.199,80.0685,um,Surface,Position,1,4,
-27334.9,832.951,80.0308,um,Surface,Position,1,5,
-27322,829.567,78.2256,um,Surface,Position,1,6,
-27322.8,802.618,69.9977,um,Surface,Position,1,7,
-27334.7,805.861,69.6616,um,Surface,Position,1,8,
-27323.4,813.166,72.877,um,Surface,Position,1,9,
-27324.2,803.948,76.3675,um,Surface,Position,1,10,
-27322.3,817.737,77.9123,um,Surface,Position,1,11,
-27322.5,811.503,81.9879,um,Surface,Position,1,12,
-27330.7,821.959,84.0532,um,Surface,Position,1,13,
-27325.9,822.43,83.9725,um,Surface,Position,1,14,
-27304.1,819.029,68.4903,um,Surface,Position,1,15,
-27317.1,810.472,70.4403,um,Surface,Position,1,16,
-27305.5,823.437,69.8839,um,Surface,Position,1,17,
-27303.7,806.967,74.8687,um,Surface,Position,1,18,
-27311.8,821.524,73.2609,um,Surface,Position,1,19,
-27317.2,825.271,72.8738,um,Surface,Position,1,20,
-27321.1,807.764,72.4293,um,Surface,Position,1,21,
-27312.1,812.972,74.0957,um,Surface,Position,1,22,
-27308.9,805.483,75.7011,um,Surface,Position,1,23,
-27304.8,820.821,77.6044,um,Surface,Position,1,24,
-27309.6,825.519,77.847,um,Surface,Position,1,25,
-27314.5,819.154,79.6848,um,Surface,Position,1,26,
-27299.2,802.98,79.8335,um,Surface,Position,1,27,
-27317,814.24,80.1236,um,Surface,Position,1,28,
-27309.1,817.207,81.503,um,Surface,Position,1,29,
-27308.8,822.099,83.4191,um,Surface,Position,1,30,
-27314.1,824.594,82.8831,um,Surface,Position,1,31,
-27314.4,805.348,83.1347,um,Surface,Position,1,32,
-27311.1,812.668,84.695,um,Surface,Position,1,33,
-27304.7,816.688,84.9835,um,Surface,Position,1,34,
-27313.6,820.491,88.018,um,Surface,Position,1,35,
-27296,809.655,76.5949,um,Surface,Position,1,36,
-27404.5,824.139,92.7213,um,Surface,Position,1,37,
-27294,799.088,74.3695,um,Surface,Position,1,38,
-27296.1,791.992,75.9775,um,Surface,Position,1,39,
-27297,798.739,81.1552,um,Surface,Position,1,40,
-27348.8,782.696,77.0861,um,Surface,Position,1,41,
-27337.5,778.765,69.3398,um,Surface,Position,1,43,
-27336,784.587,69.6403,um,Surface,Position,1,44,
-27330.7,791.709,75.5805,um,Surface,Position,1,45,
-27327.2,776.267,75.6794,um,Surface,Position,1,46,
-27340.1,779.23,77.3919,um,Surface,Position,1,47,
-27334.2,780.749,77.7102,um,Surface,Position,1,48,
-27338.2,785.079,77.4914,um,Surface,Position,1,49,
-27329.3,779.309,81.1013,um,Surface,Position,1,50,
-27343.6,782.388,79.6563,um,Surface,Position,1,51,
-27299.2,790.661,68.8786,um,Surface,Position,1,52,
-27304.5,778.003,70.9203,um,Surface,Position,1,54,
-27298,795.974,72.0753,um,Surface,Position,1,55,
-27315.8,781.9,77.3611,um,Surface,Position,1,56,
-27301.2,787.134,80.9114,um,Surface,Position,1,57,
-27304.3,800.6,82.46,um,Surface,Position,1,58,
-27319.4,828.028,67.1343,um,Surface,Position,1,59,
-27306.5,811.809,65.2367,um,Surface,Position,1,60,
-27310.4,824.321,67.7003,um,Surface,Position,1,61,
-27350.1,786.831,77.3722,um,Surface,Position,1,62,
-27354.3,787.566,78.1845,um,Surface,Position,1,63,
-27320.5,778.056,67.9132,um,Surface,Position,1,64,
-27320.7,777.153,72.7158,um,Surface,Position,1,65,
