
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-30062.9,1207.57,74.6706,um,Surface,Position,1,0,
-30058.8,1202.99,77.4236,um,Surface,Position,1,1,
-30061.5,1186.79,78.2567,um,Surface,Position,1,2,
-30066.9,1190.64,77.4186,um,Surface,Position,1,3,
-30073.9,1192.28,76.6059,um,Surface,Position,1,4,
-30046.9,1220.22,67.572,um,Surface,Position,1,5,
-30050.6,1225.53,68.7623,um,Surface,Position,1,6,
-30035.1,1225.75,69.3964,um,Surface,Position,1,7,
-30026.6,1226.91,58.9503,um,Surface,Position,1,8,
-30021.8,1221.24,62.5024,um,Surface,Position,1,9,
-30027.5,1224.72,68.5668,um,Surface,Position,1,10,
-30057.5,1222.7,55.1182,um,Surface,Position,1,11,
-30077.8,1225.58,61.2162,um,Surface,Position,1,12,
-30064.5,1230.1,61.1609,um,Surface,Position,1,13,
-30062.8,1225.27,58.6174,um,Surface,Position,1,14,
-30056.1,1228.6,65.9696,um,Surface,Position,1,15,
-30064.7,1222.2,66.807,um,Surface,Position,1,16,
-30063.2,1226.16,68.3722,um,Surface,Position,1,17,
-30055.9,1224.9,69.0366,um,Surface,Position,1,18,
-30056.5,1221.83,71.6401,um,Surface,Position,1,19,
-30039.6,1226.27,51.12,um,Surface,Position,1,20,
-30030.8,1228.89,53.7461,um,Surface,Position,1,21,
-30046.4,1223.28,55.5674,um,Surface,Position,1,22,
-30031.7,1220.45,57.1403,um,Surface,Position,1,23,
-30051.8,1219.14,58.2526,um,Surface,Position,1,24,
-30040.4,1222.96,57.7236,um,Surface,Position,1,25,
-30036.9,1230.11,58.979,um,Surface,Position,1,26,
-30053.9,1225.16,60.9875,um,Surface,Position,1,27,
-30044.3,1219.64,61.0045,um,Surface,Position,1,28,
-30035.3,1224.33,62.6112,um,Surface,Position,1,29,
-30053.1,1221.14,65.6215,um,Surface,Position,1,30,
-30044.5,1224.24,65.6733,um,Surface,Position,1,31,
-30035.2,1232.16,67.5647,um,Surface,Position,1,32,
-30056.6,1219,57.3437,um,Surface,Position,1,33,
-30064.2,1218.93,57.8405,um,Surface,Position,1,34,
-30060.5,1208.81,57.8583,um,Surface,Position,1,35,
-30055.2,1207.37,59.5097,um,Surface,Position,1,36,
-30063,1198.35,64.9447,um,Surface,Position,1,37,
-30057.6,1196.03,64.9822,um,Surface,Position,1,38,
-30067.3,1204.58,68.2947,um,Surface,Position,1,39,
-30058.7,1200.49,65.7889,um,Surface,Position,1,40,
-30078.1,1194.34,66.699,um,Surface,Position,1,41,
-30074.5,1196.06,67.7327,um,Surface,Position,1,42,
-30070.2,1199.79,68.1247,um,Surface,Position,1,43,
-30078.2,1202.13,67.2507,um,Surface,Position,1,44,
-30062.3,1194.71,70.8959,um,Surface,Position,1,45,
-30079.8,1206.74,72.6673,um,Surface,Position,1,46,
-30073.3,1201.81,74.5748,um,Surface,Position,1,47,
-30079.5,1202.28,74.2378,um,Surface,Position,1,48,
-30067.9,1196.81,73.7099,um,Surface,Position,1,49,
-30078.3,1196.38,75.5586,um,Surface,Position,1,50,
-30073.5,1197.8,75.9068,um,Surface,Position,1,51,
-30057,1199.16,75.4394,um,Surface,Position,1,52,
-30062.8,1202.29,74.4834,um,Surface,Position,1,53,
-30063.9,1198.69,76.4435,um,Surface,Position,1,54,
-30049.7,1215.8,56.813,um,Surface,Position,1,55,
-30038.8,1217.2,56.8784,um,Surface,Position,1,56,
-30046.6,1209.48,60.4592,um,Surface,Position,1,57,
-30051.7,1201.34,60.1897,um,Surface,Position,1,58,
-30050.5,1207.86,60.2275,um,Surface,Position,1,59,
-30055,1202.19,63.3244,um,Surface,Position,1,60,
-30045.4,1204.15,63.2217,um,Surface,Position,1,61,
-30044.9,1215.2,62.8856,um,Surface,Position,1,62,
-30052.2,1199.45,65.1784,um,Surface,Position,1,63,
-30050.1,1216.66,64.7568,um,Surface,Position,1,64,
-30044.2,1197.13,64.6266,um,Surface,Position,1,65,
-30045.1,1200.9,65.9216,um,Surface,Position,1,66,
-30047.6,1207.77,68.8207,um,Surface,Position,1,67,
-30048,1200.81,70.9807,um,Surface,Position,1,68,
-30053.7,1218.98,70.9027,um,Surface,Position,1,69,
-30046.6,1196.38,70.7764,um,Surface,Position,1,70,
-30052.6,1197.77,71.9062,um,Surface,Position,1,71,
-30044.9,1205.78,72.3311,um,Surface,Position,1,72,
-30029.1,1200.61,71.8356,um,Surface,Position,1,73,
-30049.8,1206.05,73.9682,um,Surface,Position,1,74,
-30045.7,1211.81,74.0108,um,Surface,Position,1,75,
-30052.8,1202.61,74.6553,um,Surface,Position,1,76,
-30042.9,1203.85,76.0971,um,Surface,Position,1,77,
-30025,1205.6,66.3971,um,Surface,Position,1,78,
-30019,1206.54,68.4481,um,Surface,Position,1,79,
-30026.6,1208.82,73.6039,um,Surface,Position,1,80,
-30019.7,1211.06,74.5311,um,Surface,Position,1,81,
-30023.8,1198.31,73.9498,um,Surface,Position,1,82,
-30019.2,1202.73,75.0965,um,Surface,Position,1,83,
-30087.6,1208.11,69.4418,um,Surface,Position,1,84,
-30067.5,1193.06,64.8541,um,Surface,Position,1,85,
-30055.2,1185.47,66.2292,um,Surface,Position,1,86,
-30073.7,1192.4,67.4805,um,Surface,Position,1,87,
