
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
205,,Surface,2,Image 1,1,166,
177,,Surface,2,Image 1,1,167,
250,,Surface,2,Image 1,1,168,
191,,Surface,2,Image 1,1,169,
120,,Surface,2,Image 1,1,170,
157,,Surface,2,Image 1,1,171,
185,,Surface,2,Image 1,1,172,
242,,Surface,2,Image 1,1,173,
171,,Surface,2,Image 1,1,174,
248,,Surface,2,Image 1,1,175,
252,,Surface,2,Image 1,1,176,
190,,Surface,2,Image 1,1,177,
149,,Surface,2,Image 1,1,178,
249,,Surface,2,Image 1,1,179,
249,,Surface,2,Image 1,1,180,
215,,Surface,2,Image 1,1,181,
144,,Surface,2,Image 1,1,182,
152,,Surface,2,Image 1,1,183,
147,,Surface,2,Image 1,1,184,
113,,Surface,2,Image 1,1,185,
183,,Surface,2,Image 1,1,186,
236,,Surface,2,Image 1,1,187,
177,,Surface,2,Image 1,1,188,
142,,Surface,2,Image 1,1,189,
156,,Surface,2,Image 1,1,190,
140,,Surface,2,Image 1,1,191,
240,,Surface,2,Image 1,1,192,
150,,Surface,2,Image 1,1,193,
233,,Surface,2,Image 1,1,194,
149,,Surface,2,Image 1,1,195,
123,,Surface,2,Image 1,1,196,
251,,Surface,2,Image 1,1,197,
254,,Surface,2,Image 1,1,198,
166,,Surface,2,Image 1,1,199,
172,,Surface,2,Image 1,1,200,
162,,Surface,2,Image 1,1,201,
224,,Surface,2,Image 1,1,202,
190,,Surface,2,Image 1,1,203,
194,,Surface,2,Image 1,1,204,
128,,Surface,2,Image 1,1,205,
125,,Surface,2,Image 1,1,206,
119,,Surface,2,Image 1,1,207,
143,,Surface,2,Image 1,1,208,
137,,Surface,2,Image 1,1,209,
173,,Surface,2,Image 1,1,210,
146,,Surface,2,Image 1,1,211,
197,,Surface,2,Image 1,1,212,
145,,Surface,2,Image 1,1,213,
200,,Surface,2,Image 1,1,214,
173,,Surface,2,Image 1,1,215,
151,,Surface,2,Image 1,1,216,
134,,Surface,2,Image 1,1,217,
115,,Surface,2,Image 1,1,218,
214,,Surface,2,Image 1,1,219,
139,,Surface,2,Image 1,1,220,
149,,Surface,2,Image 1,1,221,
159,,Surface,2,Image 1,1,222,
190,,Surface,2,Image 1,1,223,
186,,Surface,2,Image 1,1,224,
154,,Surface,2,Image 1,1,225,
148,,Surface,2,Image 1,1,226,
143,,Surface,2,Image 1,1,227,
232,,Surface,2,Image 1,1,228,
241,,Surface,2,Image 1,1,229,
131,,Surface,2,Image 1,1,230,
203,,Surface,2,Image 1,1,231,
243,,Surface,2,Image 1,1,232,
224,,Surface,2,Image 1,1,233,
115,,Surface,2,Image 1,1,234,
196,,Surface,2,Image 1,1,235,
244,,Surface,2,Image 1,1,236,
160,,Surface,2,Image 1,1,237,
127,,Surface,2,Image 1,1,238,
159,,Surface,2,Image 1,1,239,
150,,Surface,2,Image 1,1,240,
179,,Surface,2,Image 1,1,241,
238,,Surface,2,Image 1,1,242,
146,,Surface,2,Image 1,1,243,
127,,Surface,2,Image 1,1,244,
112,,Surface,2,Image 1,1,245,
136,,Surface,2,Image 1,1,246,
143,,Surface,2,Image 1,1,247,
126,,Surface,2,Image 1,1,248,
115,,Surface,2,Image 1,1,249,
130,,Surface,2,Image 1,1,250,
130,,Surface,2,Image 1,1,251,
172,,Surface,2,Image 1,1,252,
144,,Surface,2,Image 1,1,253,
192,,Surface,2,Image 1,1,254,
127,,Surface,2,Image 1,1,255,
162,,Surface,2,Image 1,1,256,
225,,Surface,2,Image 1,1,257,
168,,Surface,2,Image 1,1,258,
252,,Surface,2,Image 1,1,259,
147,,Surface,2,Image 1,1,260,
254,,Surface,2,Image 1,1,261,
137,,Surface,2,Image 1,1,262,
112,,Surface,2,Image 1,1,263,
213,,Surface,2,Image 1,1,264,
158,,Surface,2,Image 1,1,265,
134,,Surface,2,Image 1,1,266,
146,,Surface,2,Image 1,1,267,
130,,Surface,2,Image 1,1,268,
223,,Surface,2,Image 1,1,269,
129,,Surface,2,Image 1,1,270,
202,,Surface,2,Image 1,1,271,
133,,Surface,2,Image 1,1,272,
205,,Surface,2,Image 1,1,273,
182,,Surface,2,Image 1,1,274,
163,,Surface,2,Image 1,1,275,
185,,Surface,2,Image 1,1,276,
189,,Surface,2,Image 1,1,277,
124,,Surface,2,Image 1,1,278,
245,,Surface,2,Image 1,1,279,
214,,Surface,2,Image 1,1,280,
159,,Surface,2,Image 1,1,281,
116,,Surface,2,Image 1,1,282,
247,,Surface,2,Image 1,1,283,
