
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
63.9744,,Surface,4,Image 1,1,0,
48.6771,,Surface,4,Image 1,1,1,
70.6021,,Surface,4,Image 1,1,2,
80.427,,Surface,4,Image 1,1,3,
92.8364,,Surface,4,Image 1,1,4,
53.1941,,Surface,4,Image 1,1,5,
63.688,,Surface,4,Image 1,1,6,
47.0266,,Surface,4,Image 1,1,7,
72.3903,,Surface,4,Image 1,1,8,
36.9642,,Surface,4,Image 1,1,9,
41.8232,,Surface,4,Image 1,1,10,
38.5432,,Surface,4,Image 1,1,11,
43.2641,,Surface,4,Image 1,1,12,
42.4689,,Surface,4,Image 1,1,13,
43.8351,,Surface,4,Image 1,1,14,
39.1875,,Surface,4,Image 1,1,15,
44.9983,,Surface,4,Image 1,1,16,
67.4639,,Surface,4,Image 1,1,17,
46.2999,,Surface,4,Image 1,1,18,
41.7751,,Surface,4,Image 1,1,19,
42.5663,,Surface,4,Image 1,1,20,
43.1157,,Surface,4,Image 1,1,21,
38.0426,,Surface,4,Image 1,1,22,
44.4336,,Surface,4,Image 1,1,23,
46.8064,,Surface,4,Image 1,1,24,
48.7039,,Surface,4,Image 1,1,25,
60.1333,,Surface,4,Image 1,1,26,
43.0008,,Surface,4,Image 1,1,27,
42.9926,,Surface,4,Image 1,1,28,
49.8525,,Surface,4,Image 1,1,29,
71.5494,,Surface,4,Image 1,1,30,
58.3464,,Surface,4,Image 1,1,31,
59.9845,,Surface,4,Image 1,1,32,
40.5824,,Surface,4,Image 1,1,33,
41.1167,,Surface,4,Image 1,1,34,
60.6401,,Surface,4,Image 1,1,35,
38.7668,,Surface,4,Image 1,1,36,
41.7573,,Surface,4,Image 1,1,37,
44.5193,,Surface,4,Image 1,1,38,
34.3335,,Surface,4,Image 1,1,39,
41.5845,,Surface,4,Image 1,1,40,
65.5131,,Surface,4,Image 1,1,41,
40.8025,,Surface,4,Image 1,1,42,
55.2359,,Surface,4,Image 1,1,43,
79.6495,,Surface,4,Image 1,1,44,
70.2518,,Surface,4,Image 1,1,45,
43.9257,,Surface,4,Image 1,1,46,
