
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-18126.5,-2216.83,52.585,um,Surface,Position,1,0,
-18130.6,-2217.02,52.4717,um,Surface,Position,1,1,
-18147.3,-2253.73,52.6447,um,Surface,Position,1,2,
-18136.3,-2225.82,53.0839,um,Surface,Position,1,3,
-18148.8,-2258.95,52.5187,um,Surface,Position,1,4,
-18244.8,-2240.66,52.9537,um,Surface,Position,1,5,
-18156.2,-2246.93,52.2277,um,Surface,Position,1,6,
-18130.3,-2231.3,45.5857,um,Surface,Position,1,7,
-18126.1,-2238.2,48.2058,um,Surface,Position,1,8,
-18145.3,-2241.9,51.323,um,Surface,Position,1,9,
-18154.1,-2251.57,52.2839,um,Surface,Position,1,10,
-18155.8,-2255.51,51.0111,um,Surface,Position,1,11,
-18119.6,-2238.3,53.9334,um,Surface,Position,1,12,
