
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2.39106,,Surface,3,Image 1,1,0,
2.68973,,Surface,3,Image 1,1,1,
2.02597,,Surface,3,Image 1,1,2,
5.34417,,Surface,3,Image 1,1,3,
2.78588,,Surface,3,Image 1,1,4,
2.03083,,Surface,3,Image 1,1,5,
2.87142,,Surface,3,Image 1,1,6,
3.25449,,Surface,3,Image 1,1,7,
2.78409,,Surface,3,Image 1,1,8,
2.43213,,Surface,3,Image 1,1,9,
4.26604,,Surface,3,Image 1,1,10,
4.47442,,Surface,3,Image 1,1,11,
6.19182,,Surface,3,Image 1,1,12,
2.30009,,Surface,3,Image 1,1,13,
