
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5.09268,,Surface,4,Image 1,1,0,
5.73408,,Surface,4,Image 1,1,1,
6.71975,,Surface,4,Image 1,1,2,
1.28514,,Surface,4,Image 1,1,3,
2.25053,,Surface,4,Image 1,1,4,
1.06504,,Surface,4,Image 1,1,5,
1.05182,,Surface,4,Image 1,1,6,
1.45298,,Surface,4,Image 1,1,7,
2.17608,,Surface,4,Image 1,1,8,
4.68118,,Surface,4,Image 1,1,9,
4.70651,,Surface,4,Image 1,1,10,
1.63563,,Surface,4,Image 1,1,11,
2.19403,,Surface,4,Image 1,1,12,
3.43275,,Surface,4,Image 1,1,13,
5.66275,,Surface,4,Image 1,1,14,
3.06785,,Surface,4,Image 1,1,15,
1.47773,,Surface,4,Image 1,1,16,
3.72921,,Surface,4,Image 1,1,17,
2.72675,,Surface,4,Image 1,1,18,
2.56169,,Surface,4,Image 1,1,19,
1.85656,,Surface,4,Image 1,1,20,
