
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
96.9808,124.572,58.8234,um,Surface,Position,1,0,
102.884,116.441,66.4928,um,Surface,Position,1,2,
86.5136,133.738,57.4602,um,Surface,Position,1,3,
88.8386,130.619,63.8809,um,Surface,Position,1,4,
93.3073,129.507,58.2589,um,Surface,Position,1,5,
93.4478,125.62,64.613,um,Surface,Position,1,6,
81.9118,136.558,61.444,um,Surface,Position,1,7,
115.253,88.0173,59.0033,um,Surface,Position,1,9,
123.541,85.8476,58.5337,um,Surface,Position,1,10,
129.254,88.1333,66.4134,um,Surface,Position,1,11,
115.734,94.6381,58.476,um,Surface,Position,1,12,
124.043,101.267,57.1936,um,Surface,Position,1,13,
129.888,92.8248,58.861,um,Surface,Position,1,14,
121.095,94.7668,62.8187,um,Surface,Position,1,15,
125.686,92.0445,67.3344,um,Surface,Position,1,16,
117.085,108.374,60.1652,um,Surface,Position,1,17,
138.125,67.9374,60.2193,um,Surface,Position,1,18,
133.046,67.4579,61.7147,um,Surface,Position,1,19,
64.0054,74.5389,57.1131,um,Surface,Position,1,20,
125.948,71.7989,61.7539,um,Surface,Position,1,21,
136.725,76.2476,58.0372,um,Surface,Position,1,22,
130.927,70.7665,59.767,um,Surface,Position,1,23,
135.607,71.6135,65.8595,um,Surface,Position,1,24,
126.198,45.4716,63.0754,um,Surface,Position,1,26,
125.941,39.8837,66.2338,um,Surface,Position,1,27,
113.204,56.1973,59.8456,um,Surface,Position,1,28,
124.853,53.9344,73.8139,um,Surface,Position,1,29,
131.254,57.8471,60.773,um,Surface,Position,1,30,
132.906,56.1779,69.7077,um,Surface,Position,1,31,
121.001,32.0088,64.2176,um,Surface,Position,1,32,
128.565,43.4953,57.12,um,Surface,Position,1,33,
117.562,103.091,41.3992,um,Surface,Position,1,34,
110.698,109.828,42.671,um,Surface,Position,1,35,
118.37,109.418,49.4191,um,Surface,Position,1,36,
112.31,110.764,53.2714,um,Surface,Position,1,37,
118.637,104.635,53.0643,um,Surface,Position,1,38,
113.053,106.591,53.5383,um,Surface,Position,1,39,
91.8513,121.068,44.9609,um,Surface,Position,1,40,
96.609,122.149,47.3885,um,Surface,Position,1,41,
91.6155,124.562,53.1103,um,Surface,Position,1,42,
101.105,116.971,43.5205,um,Surface,Position,1,43,
106.914,118.596,49.0532,um,Surface,Position,1,44,
101.626,120.594,52.0711,um,Surface,Position,1,45,
103.922,115.568,52.9578,um,Surface,Position,1,46,
110.387,116.436,55.1319,um,Surface,Position,1,47,
70.6048,81.4749,45.4443,um,Surface,Position,1,48,
76.8514,90.2759,45.7044,um,Surface,Position,1,49,
83.3181,89.2282,45.3761,um,Surface,Position,1,50,
91.0459,80.6412,46.8675,um,Surface,Position,1,51,
94.9335,81.5767,44.0292,um,Surface,Position,1,52,
92.5841,89.115,44.0921,um,Surface,Position,1,53,
90.6308,84.8229,44.5069,um,Surface,Position,1,54,
95.8177,86.8281,52.452,um,Surface,Position,1,55,
106.969,87.7692,37.2957,um,Surface,Position,1,56,
104.143,90.6618,39.798,um,Surface,Position,1,57,
99.682,87.3907,42.7187,um,Surface,Position,1,58,
112.543,91.4645,51.1439,um,Surface,Position,1,59,
125.422,87.2549,36.9652,um,Surface,Position,1,60,
123.606,91.0993,43.5328,um,Surface,Position,1,61,
125.697,83.0265,46.482,um,Surface,Position,1,62,
131.109,82.6672,38.5229,um,Surface,Position,1,63,
133.011,84.9802,47.0834,um,Surface,Position,1,64,
83.8272,97.8535,46.7524,um,Surface,Position,1,65,
80.2418,99.2883,53.1254,um,Surface,Position,1,66,
97.21,93.7168,44.8683,um,Surface,Position,1,67,
89.6855,95.1125,49.0801,um,Surface,Position,1,68,
103.371,100.415,39.0468,um,Surface,Position,1,69,
101.58,94.2809,40.897,um,Surface,Position,1,70,
108.327,101.961,40.9889,um,Surface,Position,1,71,
103.015,98.6702,49.2702,um,Surface,Position,1,72,
120.064,96.1126,39.0924,um,Surface,Position,1,73,
