
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
23,,Surface,2,Image 1,1,0,
16,,Surface,2,Image 1,1,1,
15,,Surface,2,Image 1,1,2,
29,,Surface,2,Image 1,1,3,
17,,Surface,2,Image 1,1,4,
22,,Surface,2,Image 1,1,5,
27,,Surface,2,Image 1,1,6,
15,,Surface,2,Image 1,1,7,
22,,Surface,2,Image 1,1,8,
16,,Surface,2,Image 1,1,9,
14,,Surface,2,Image 1,1,10,
35,,Surface,2,Image 1,1,11,
17,,Surface,2,Image 1,1,12,
14,,Surface,2,Image 1,1,13,
16,,Surface,2,Image 1,1,14,
19,,Surface,2,Image 1,1,15,
18,,Surface,2,Image 1,1,16,
18,,Surface,2,Image 1,1,17,
16,,Surface,2,Image 1,1,18,
14,,Surface,2,Image 1,1,19,
17,,Surface,2,Image 1,1,20,
14,,Surface,2,Image 1,1,21,
18,,Surface,2,Image 1,1,22,
25,,Surface,2,Image 1,1,23,
19,,Surface,2,Image 1,1,24,
16,,Surface,2,Image 1,1,25,
14,,Surface,2,Image 1,1,26,
22,,Surface,2,Image 1,1,27,
22,,Surface,2,Image 1,1,29,
16,,Surface,2,Image 1,1,30,
25,,Surface,2,Image 1,1,31,
23,,Surface,2,Image 1,1,32,
48,,Surface,2,Image 1,1,33,
14,,Surface,2,Image 1,1,34,
22,,Surface,2,Image 1,1,35,
26,,Surface,2,Image 1,1,36,
24,,Surface,2,Image 1,1,37,
21,,Surface,2,Image 1,1,38,
15,,Surface,2,Image 1,1,39,
21,,Surface,2,Image 1,1,40,
16,,Surface,2,Image 1,1,41,
26,,Surface,2,Image 1,1,42,
16,,Surface,2,Image 1,1,43,
24,,Surface,2,Image 1,1,44,
19,,Surface,2,Image 1,1,45,
22,,Surface,2,Image 1,1,46,
23,,Surface,2,Image 1,1,47,
15,,Surface,2,Image 1,1,48,
30,,Surface,2,Image 1,1,49,
19,,Surface,2,Image 1,1,50,
21,,Surface,2,Image 1,1,52,
18,,Surface,2,Image 1,1,53,
15,,Surface,2,Image 1,1,54,
22,,Surface,2,Image 1,1,55,
14,,Surface,2,Image 1,1,56,
20,,Surface,2,Image 1,1,57,
16,,Surface,2,Image 1,1,58,
16,,Surface,2,Image 1,1,59,
17,,Surface,2,Image 1,1,60,
16,,Surface,2,Image 1,1,61,
14,,Surface,2,Image 1,1,62,
20,,Surface,2,Image 1,1,63,
30,,Surface,2,Image 1,1,64,
16,,Surface,2,Image 1,1,65,
29,,Surface,2,Image 1,1,66,
18,,Surface,2,Image 1,1,67,
3,,Surface,2,Image 1,1,68,
16,,Surface,2,Image 1,1,69,
3,,Surface,2,Image 1,1,70,
28,,Surface,2,Image 1,1,72,
