
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2.06433,,Surface,3,Image 1,1,0,
2.61529,,Surface,3,Image 1,1,1,
2.22892,,Surface,3,Image 1,1,2,
2.14938,,Surface,3,Image 1,1,3,
2.07068,,Surface,3,Image 1,1,4,
3.06114,,Surface,3,Image 1,1,5,
2.51211,,Surface,3,Image 1,1,6,
2.15359,,Surface,3,Image 1,1,7,
2.52359,,Surface,3,Image 1,1,8,
2.29339,,Surface,3,Image 1,1,9,
2.35606,,Surface,3,Image 1,1,10,
3.82225,,Surface,3,Image 1,1,11,
2.49256,,Surface,3,Image 1,1,12,
2.24049,,Surface,3,Image 1,1,13,
2.23649,,Surface,3,Image 1,1,14,
2.55053,,Surface,3,Image 1,1,15,
2.09551,,Surface,3,Image 1,1,16,
2.2895,,Surface,3,Image 1,1,17,
2.81213,,Surface,3,Image 1,1,18,
