
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
25.801,94.7183,12.9824,um,Surface,Position,1,0,
45.2443,110.162,9.09718,um,Surface,Position,1,1,
41.2934,112.751,15.0147,um,Surface,Position,1,2,
56.7611,98.9962,-1.57922,um,Surface,Position,1,3,
86.2387,98.6665,-0.838381,um,Surface,Position,1,4,
82.1085,102.251,-0.168514,um,Surface,Position,1,5,
17.5421,106.274,0.437685,um,Surface,Position,1,6,
22.6152,107.487,2.36446,um,Surface,Position,1,7,
41.7212,124.465,-5.11646,um,Surface,Position,1,8,
49.9997,119.98,-0.500895,um,Surface,Position,1,9,
50.4382,116.564,0.918149,um,Surface,Position,1,10,
28.9348,79.8396,4.07508,um,Surface,Position,1,11,
63.149,92.575,-6.18714,um,Surface,Position,1,12,
85.8224,104.116,-4.64121,um,Surface,Position,1,13,
28.0643,117.079,-9.76617,um,Surface,Position,1,14,
35.8722,121.431,-6.30915,um,Surface,Position,1,15,
58.0394,116.985,-7.24284,um,Surface,Position,1,16,
52.1577,68.1002,-11.6206,um,Surface,Position,1,17,
54.3431,81.0817,-15.5178,um,Surface,Position,1,18,
49.8522,81.222,-14.6447,um,Surface,Position,1,19,
18.0666,102.819,-5.88534,um,Surface,Position,1,20,
58.4245,92.53,-6.35577,um,Surface,Position,1,21,
69.4878,95.9567,-5.66013,um,Surface,Position,1,22,
108.047,97.55,-16.9787,um,Surface,Position,1,23,
53.8327,112.777,-14.6788,um,Surface,Position,1,24,
52.5269,108.25,-13.1047,um,Surface,Position,1,25,
74.8114,105.426,-13.3811,um,Surface,Position,1,26,
79.056,108.428,-6.41139,um,Surface,Position,1,27,
79.4361,39.3533,-13.3947,um,Surface,Position,1,28,
81.2081,49.7953,-12.8681,um,Surface,Position,1,29,
88.0469,41.0394,-10.6179,um,Surface,Position,1,30,
101.807,45.7484,-7.84236,um,Surface,Position,1,31,
98.0197,51.7564,-13.5618,um,Surface,Position,1,32,
31.6123,110.387,-21.5474,um,Surface,Position,1,33,
41.8638,111.328,-22.1906,um,Surface,Position,1,34,
44.1945,119.241,-24.0836,um,Surface,Position,1,35,
52.8784,63.3447,-20.986,um,Surface,Position,1,36,
57.7953,77.0754,-26.9943,um,Surface,Position,1,37,
8.11951,97.0418,-21.6329,um,Surface,Position,1,38,
62.0721,95.0599,-24.4343,um,Surface,Position,1,39,
82.878,42.5798,-21.7432,um,Surface,Position,1,40,
98.1402,44.0513,-24.7435,um,Surface,Position,1,41,
