
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-18861.7,-229.521,2.99616,um,Surface,Position,1,0,
-18864.9,-219.436,2.67561,um,Surface,Position,1,1,
-18835.8,-227.463,-4.62631,um,Surface,Position,1,2,
-18834.6,-229.01,3.16446,um,Surface,Position,1,3,
-18855.6,-221.74,8.39413,um,Surface,Position,1,4,
-18832.8,-223.024,-1.84991,um,Surface,Position,1,5,
-18831.7,-233.971,2.5224,um,Surface,Position,1,6,
-18861,-215.82,0.0679523,um,Surface,Position,1,7,
-18858.6,-248.947,-1.00001,um,Surface,Position,1,8,
-18878.8,-232.988,4.64049,um,Surface,Position,1,9,
-18870.5,-244.543,4.52404,um,Surface,Position,1,10,
-18840.9,-244.183,-3.4147,um,Surface,Position,1,11,
-18835.4,-246.017,-2.56116,um,Surface,Position,1,12,
-18839.2,-231.542,-1.66721,um,Surface,Position,1,13,
-18845.6,-240.784,-0.768419,um,Surface,Position,1,14,
-18839.5,-245.921,1.58277,um,Surface,Position,1,15,
-18836.3,-234.71,1.61756,um,Surface,Position,1,16,
-18845.4,-236.896,4.56126,um,Surface,Position,1,17,
-18835.8,-248.667,4.39877,um,Surface,Position,1,18,
-18845.1,-234.9,-0.285037,um,Surface,Position,1,19,
-18852,-225.877,-3.57621,um,Surface,Position,1,20,
-18862.5,-225.006,0.880842,um,Surface,Position,1,21,
-18835,-219.247,-6.55975,um,Surface,Position,1,22,
-18837.6,-218.934,-3.68809,um,Surface,Position,1,23,
