
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
4.03798,,Surface,3,Image 1,1,0,
2.79847,,Surface,3,Image 1,1,1,
3.97342,,Surface,3,Image 1,1,2,
4.09874,,Surface,3,Image 1,1,3,
3.50849,,Surface,3,Image 1,1,4,
2.64122,,Surface,3,Image 1,1,5,
3.28236,,Surface,3,Image 1,1,6,
5.35834,,Surface,3,Image 1,1,7,
2.59595,,Surface,3,Image 1,1,8,
2.80975,,Surface,3,Image 1,1,9,
2.70092,,Surface,3,Image 1,1,10,
2.9159,,Surface,3,Image 1,1,11,
2.95822,,Surface,3,Image 1,1,12,
3.64175,,Surface,3,Image 1,1,13,
4.51074,,Surface,3,Image 1,1,14,
3.26702,,Surface,3,Image 1,1,15,
3.68755,,Surface,3,Image 1,1,16,
4.83881,,Surface,3,Image 1,1,17,
2.79791,,Surface,3,Image 1,1,18,
4.53621,,Surface,3,Image 1,1,19,
7.14694,,Surface,3,Image 1,1,20,
3.77411,,Surface,3,Image 1,1,21,
2.80574,,Surface,3,Image 1,1,22,
4.22618,,Surface,3,Image 1,1,23,
