
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-29933.1,3154.72,75.7652,um,Surface,Position,1,0,
-29915,3159.87,75.384,um,Surface,Position,1,1,
-29934.3,3159.61,77.1812,um,Surface,Position,1,3,
-29938.4,3153.7,78.0386,um,Surface,Position,1,4,
-29910.4,3148.01,76.7235,um,Surface,Position,1,5,
-29913,3153.41,77.598,um,Surface,Position,1,6,
-29917.9,3174.6,60.4122,um,Surface,Position,1,7,
-29925.6,3176,63.4048,um,Surface,Position,1,8,
-29914.5,3171.66,63.8615,um,Surface,Position,1,9,
-29917,3168.42,67.0138,um,Surface,Position,1,10,
-29916.7,3166.51,56.5204,um,Surface,Position,1,11,
-29914.5,3162.16,57.8667,um,Surface,Position,1,12,
-29934.7,3155.04,63.4935,um,Surface,Position,1,13,
-29917.8,3162.52,67.3618,um,Surface,Position,1,14,
-29925.5,3154.91,68.3615,um,Surface,Position,1,15,
-29931.1,3146.97,71.4416,um,Surface,Position,1,17,
-29927.5,3150.16,73.263,um,Surface,Position,1,18,
-29920,3164.38,72.944,um,Surface,Position,1,19,
-29904.3,3147.07,69.5601,um,Surface,Position,1,20,
-29909,3160.64,69.3761,um,Surface,Position,1,21,
-29940.1,3153.65,66.8952,um,Surface,Position,1,22,
-29954.1,3151.49,67.2941,um,Surface,Position,1,23,
-29940.2,3148.96,68.8699,um,Surface,Position,1,24,
-29926.6,3131.37,67.2113,um,Surface,Position,1,25,
-29930.5,3134.54,65.8306,um,Surface,Position,1,26,
-29921.6,3131.52,70.327,um,Surface,Position,1,27,
-29940.2,3111.41,64.7242,um,Surface,Position,1,28,
-29944.4,3112.82,66.6664,um,Surface,Position,1,29,
-29921.4,3160.26,74.1244,um,Surface,Position,1,30,
-29925.2,3162.37,74.7006,um,Surface,Position,1,31,
-29916.8,3147.28,72.3547,um,Surface,Position,1,32,
-29920,3147.4,63.1588,um,Surface,Position,1,33,
-29920.9,3145.31,68.0215,um,Surface,Position,1,34,
-29918.2,3143.97,72.0776,um,Surface,Position,1,35,
