
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-27042.8,3360.45,74.1527,um,Surface,Position,1,0,
-27039.2,3345.5,73.9817,um,Surface,Position,1,1,
-27034.6,3346.18,75.9882,um,Surface,Position,1,2,
-27039.2,3351.63,78.3012,um,Surface,Position,1,3,
-27032.8,3347.53,82.8416,um,Surface,Position,1,4,
-27028.1,3355.33,72.298,um,Surface,Position,1,5,
-27017.4,3344.55,75.1343,um,Surface,Position,1,6,
-27028.5,3351.28,78.1542,um,Surface,Position,1,7,
-27030.4,3342.49,83.3041,um,Surface,Position,1,8,
-27045.1,3344.9,71.4199,um,Surface,Position,1,9,
-27037.1,3350.11,72.5366,um,Surface,Position,1,10,
-27042.3,3352.37,72.4866,um,Surface,Position,1,11,
-27052.2,3358.08,73.5982,um,Surface,Position,1,12,
-27037.9,3328.01,72.6473,um,Surface,Position,1,13,
-27042.4,3335.31,73.8891,um,Surface,Position,1,14,
-27038.7,3338.42,74.2734,um,Surface,Position,1,15,
-27035.8,3331.35,74.6231,um,Surface,Position,1,16,
-27051.4,3334.64,75.2709,um,Surface,Position,1,17,
-27041.5,3331.6,76.9281,um,Surface,Position,1,18,
-27040.9,3320.21,74.0981,um,Surface,Position,1,19,
-27048.1,3332.06,77.3185,um,Surface,Position,1,20,
-27016,3327.36,71.0371,um,Surface,Position,1,21,
-27019.5,3340.53,73.626,um,Surface,Position,1,22,
-27019.1,3332.86,73.9037,um,Surface,Position,1,23,
-27016.9,3328.84,76.6379,um,Surface,Position,1,24,
-27017.6,3337.54,76.4627,um,Surface,Position,1,25,
-27024.9,3340.43,77.1074,um,Surface,Position,1,26,
-27022.4,3334.43,80.3913,um,Surface,Position,1,27,
-27053.3,3308.43,73.2132,um,Surface,Position,1,29,
-27055.9,3313.97,73.003,um,Surface,Position,1,30,
-27045.7,3314.65,73.6866,um,Surface,Position,1,31,
-27052.4,3314.32,78.4095,um,Surface,Position,1,32,
-27068.2,3313.35,73.293,um,Surface,Position,1,33,
-27059.5,3308.28,74.4918,um,Surface,Position,1,34,
-27065.4,3316.01,74.7778,um,Surface,Position,1,35,
-27066.1,3308.29,75.7053,um,Surface,Position,1,36,
-27072.2,3317.17,74.7337,um,Surface,Position,1,37,
-27039.2,3344.15,61.5861,um,Surface,Position,1,38,
-27037.4,3361.93,63.984,um,Surface,Position,1,39,
-27043.2,3365.38,65.4035,um,Surface,Position,1,40,
-27040.2,3356.15,69.2138,um,Surface,Position,1,41,
-27047.9,3348.07,69.2262,um,Surface,Position,1,42,
-27034.5,3344.8,69.1436,um,Surface,Position,1,43,
-27034.7,3357.77,69.1331,um,Surface,Position,1,44,
-27033.1,3353.02,70.4578,um,Surface,Position,1,45,
-27024.9,3348.43,71.3587,um,Surface,Position,1,46,
-27030.3,3358.44,66.7708,um,Surface,Position,1,47,
-27028.2,3351.14,67.5617,um,Surface,Position,1,48,
-27024.3,3343.97,69.6834,um,Surface,Position,1,49,
-27020,3349.21,70.7677,um,Surface,Position,1,50,
-27042.6,3362.56,55.9783,um,Surface,Position,1,52,
-27039.6,3354.04,60.7008,um,Surface,Position,1,53,
-27051.9,3349.93,61.1434,um,Surface,Position,1,54,
-27034.8,3346.3,62.0185,um,Surface,Position,1,55,
-27039.2,3335.39,63.7742,um,Surface,Position,1,56,
-27039.8,3328.81,64.3456,um,Surface,Position,1,57,
-27047.6,3340.54,66.5156,um,Surface,Position,1,58,
-27037,3333.96,71.2048,um,Surface,Position,1,59,
-27061.6,3323.44,63.7607,um,Surface,Position,1,60,
-27080.5,3330.11,67.6108,um,Surface,Position,1,61,
-27069.5,3317.24,64.8874,um,Surface,Position,1,62,
-27060.9,3313.9,68.5064,um,Surface,Position,1,63,
-27067.9,3308.97,67.9527,um,Surface,Position,1,64,
-27053.1,3312.68,64.284,um,Surface,Position,1,65,
-27048.7,3310.09,70.4915,um,Surface,Position,1,66,
-27022.1,3343.55,82.4549,um,Surface,Position,1,67,
-27023.7,3340.63,79.7826,um,Surface,Position,1,68,
-27025.9,3340.01,83.4692,um,Surface,Position,1,69,
-27090.5,3348.02,69.9789,um,Surface,Position,1,70,
-27092.4,3348.91,72.6022,um,Surface,Position,1,72,
