
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
22,,Surface,2,Image 1,1,0,
17,,Surface,2,Image 1,1,1,
19,,Surface,2,Image 1,1,2,
17,,Surface,2,Image 1,1,3,
22,,Surface,2,Image 1,1,4,
34,,Surface,2,Image 1,1,5,
15,,Surface,2,Image 1,1,6,
15,,Surface,2,Image 1,1,7,
46,,Surface,2,Image 1,1,8,
18,,Surface,2,Image 1,1,9,
13,,Surface,2,Image 1,1,10,
15,,Surface,2,Image 1,1,11,
12,,Surface,2,Image 1,1,13,
18,,Surface,2,Image 1,1,14,
17,,Surface,2,Image 1,1,15,
21,,Surface,2,Image 1,1,16,
17,,Surface,2,Image 1,1,17,
28,,Surface,2,Image 1,1,18,
24,,Surface,2,Image 1,1,19,
23,,Surface,2,Image 1,1,20,
25,,Surface,2,Image 1,1,21,
28,,Surface,2,Image 1,1,22,
27,,Surface,2,Image 1,1,23,
34,,Surface,2,Image 1,1,24,
21,,Surface,2,Image 1,1,25,
24,,Surface,2,Image 1,1,26,
19,,Surface,2,Image 1,1,27,
31,,Surface,2,Image 1,1,28,
42,,Surface,2,Image 1,1,29,
26,,Surface,2,Image 1,1,30,
20,,Surface,2,Image 1,1,31,
16,,Surface,2,Image 1,1,32,
17,,Surface,2,Image 1,1,34,
13,,Surface,2,Image 1,1,35,
59,,Surface,2,Image 1,1,36,
24,,Surface,2,Image 1,1,37,
17,,Surface,2,Image 1,1,38,
20,,Surface,2,Image 1,1,39,
13,,Surface,2,Image 1,1,40,
13,,Surface,2,Image 1,1,41,
25,,Surface,2,Image 1,1,43,
27,,Surface,2,Image 1,1,44,
33,,Surface,2,Image 1,1,45,
40,,Surface,2,Image 1,1,46,
60,,Surface,2,Image 1,1,47,
19,,Surface,2,Image 1,1,48,
17,,Surface,2,Image 1,1,49,
25,,Surface,2,Image 1,1,50,
20,,Surface,2,Image 1,1,51,
16,,Surface,2,Image 1,1,52,
13,,Surface,2,Image 1,1,53,
14,,Surface,2,Image 1,1,54,
38,,Surface,2,Image 1,1,55,
47,,Surface,2,Image 1,1,56,
18,,Surface,2,Image 1,1,57,
22,,Surface,2,Image 1,1,58,
27,,Surface,2,Image 1,1,59,
21,,Surface,2,Image 1,1,60,
35,,Surface,2,Image 1,1,61,
36,,Surface,2,Image 1,1,62,
27,,Surface,2,Image 1,1,63,
16,,Surface,2,Image 1,1,65,
16,,Surface,2,Image 1,1,66,
16,,Surface,2,Image 1,1,67,
39,,Surface,2,Image 1,1,68,
27,,Surface,2,Image 1,1,69,
16,,Surface,2,Image 1,1,70,
16,,Surface,2,Image 1,1,71,
16,,Surface,2,Image 1,1,72,
24,,Surface,2,Image 1,1,73,
27,,Surface,2,Image 1,1,74,
30,,Surface,2,Image 1,1,75,
28,,Surface,2,Image 1,1,76,
46,,Surface,2,Image 1,1,77,
12,,Surface,2,Image 1,1,78,
42,,Surface,2,Image 1,1,79,
25,,Surface,2,Image 1,1,80,
19,,Surface,2,Image 1,1,81,
16,,Surface,2,Image 1,1,82,
27,,Surface,2,Image 1,1,83,
22,,Surface,2,Image 1,1,84,
27,,Surface,2,Image 1,1,85,
16,,Surface,2,Image 1,1,86,
19,,Surface,2,Image 1,1,87,
17,,Surface,2,Image 1,1,88,
25,,Surface,2,Image 1,1,89,
14,,Surface,2,Image 1,1,90,
19,,Surface,2,Image 1,1,91,
22,,Surface,2,Image 1,1,92,
18,,Surface,2,Image 1,1,93,
25,,Surface,2,Image 1,1,94,
20,,Surface,2,Image 1,1,95,
18,,Surface,2,Image 1,1,96,
20,,Surface,2,Image 1,1,97,
23,,Surface,2,Image 1,1,98,
22,,Surface,2,Image 1,1,99,
16,,Surface,2,Image 1,1,100,
12,,Surface,2,Image 1,1,101,
21,,Surface,2,Image 1,1,102,
21,,Surface,2,Image 1,1,103,
12,,Surface,2,Image 1,1,104,
13,,Surface,2,Image 1,1,105,
16,,Surface,2,Image 1,1,107,
16,,Surface,2,Image 1,1,108,
29,,Surface,2,Image 1,1,109,
12,,Surface,2,Image 1,1,110,
15,,Surface,2,Image 1,1,112,
14,,Surface,2,Image 1,1,113,
14,,Surface,2,Image 1,1,114,
29,,Surface,2,Image 1,1,115,
25,,Surface,2,Image 1,1,116,
37,,Surface,2,Image 1,1,117,
12,,Surface,2,Image 1,1,118,
16,,Surface,2,Image 1,1,119,
12,,Surface,2,Image 1,1,120,
14,,Surface,2,Image 1,1,121,
9,,Surface,2,Image 1,1,122,
18,,Surface,2,Image 1,1,123,
23,,Surface,2,Image 1,1,124,
23,,Surface,2,Image 1,1,125,
3,,Surface,2,Image 1,1,126,
7,,Surface,2,Image 1,1,127,
3,,Surface,2,Image 1,1,128,
3,,Surface,2,Image 1,1,129,
23,,Surface,2,Image 1,1,130,
18,,Surface,2,Image 1,1,131,
15,,Surface,2,Image 1,1,132,
8,,Surface,2,Image 1,1,133,
2,,Surface,2,Image 1,1,134,
13,,Surface,2,Image 1,1,135,
