
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-9207.05,662.925,153.417,um,Surface,Position,1,0,
-9192.55,695.249,155.031,um,Surface,Position,1,1,
-9162.38,667.195,156.807,um,Surface,Position,1,2,
-9205.36,708.176,148.708,um,Surface,Position,1,3,
-9198.37,713.448,148.647,um,Surface,Position,1,4,
-9203.04,716.282,148.856,um,Surface,Position,1,5,
-9222.29,727.818,152.254,um,Surface,Position,1,6,
-9192.42,710.389,148.222,um,Surface,Position,1,7,
-9194.01,678.689,146.159,um,Surface,Position,1,8,
-9207.02,674.707,147.951,um,Surface,Position,1,9,
-9212.84,685.601,148.349,um,Surface,Position,1,10,
-9176.14,697.23,145.689,um,Surface,Position,1,11,
-9177.51,701.481,147.272,um,Surface,Position,1,12,
-9186.54,687.971,148.575,um,Surface,Position,1,13,
-9178.43,682.407,149,um,Surface,Position,1,14,
-9182.59,689.121,149.924,um,Surface,Position,1,15,
-9168.11,658.683,151.07,um,Surface,Position,1,16,
-9193.96,672.937,150.415,um,Surface,Position,1,17,
-9161.34,663.475,151.862,um,Surface,Position,1,18,
-9203.64,705.111,139.798,um,Surface,Position,1,19,
-9198.13,709.768,144.177,um,Surface,Position,1,20,
-9206.94,712.366,144.08,um,Surface,Position,1,21,
-9191.1,706.578,140.912,um,Surface,Position,1,22,
-9181.55,704.488,142.905,um,Surface,Position,1,23,
-9187.83,708.098,146.423,um,Surface,Position,1,24,
-9214.15,700.432,139.429,um,Surface,Position,1,25,
-9220.83,678.184,139.762,um,Surface,Position,1,26,
-9199.82,670.276,140.4,um,Surface,Position,1,27,
-9207.63,672.052,140.615,um,Surface,Position,1,28,
-9203.51,676.656,140.105,um,Surface,Position,1,29,
-9195.32,674.756,140.432,um,Surface,Position,1,30,
-9232.79,658.488,142.132,um,Surface,Position,1,31,
-9214.81,678.97,140.912,um,Surface,Position,1,32,
-9201.71,698.769,141.326,um,Surface,Position,1,33,
-9196.24,683.396,144.923,um,Surface,Position,1,35,
-9170.49,682.629,139.019,um,Surface,Position,1,36,
-9162.13,654.35,139.816,um,Surface,Position,1,37,
-9182.08,683.807,141.425,um,Surface,Position,1,38,
-9171.08,696.774,139.951,um,Surface,Position,1,39,
-9165.88,674.069,140.931,um,Surface,Position,1,40,
-9175.73,666.738,141.135,um,Surface,Position,1,41,
-9191.76,695.322,140.806,um,Surface,Position,1,42,
-9160.61,678.233,145.247,um,Surface,Position,1,43,
-9164.94,681.877,141.31,um,Surface,Position,1,44,
-9167.62,688.912,143.457,um,Surface,Position,1,45,
-9180.5,690.425,142.738,um,Surface,Position,1,46,
-9182.04,699.325,142.654,um,Surface,Position,1,47,
-9189.66,689.174,142.783,um,Surface,Position,1,48,
-9163.58,664.191,143.77,um,Surface,Position,1,49,
-9168.8,662.085,143.639,um,Surface,Position,1,50,
-9165.24,693.015,143.827,um,Surface,Position,1,51,
