
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5.30212,,Surface,3,Image 1,1,0,
5.85816,,Surface,3,Image 1,1,1,
2.43891,,Surface,3,Image 1,1,2,
2.33744,,Surface,3,Image 1,1,3,
2.41106,,Surface,3,Image 1,1,4,
4.51892,,Surface,3,Image 1,1,5,
3.47871,,Surface,3,Image 1,1,6,
2.62462,,Surface,3,Image 1,1,7,
2.88097,,Surface,3,Image 1,1,8,
2.28796,,Surface,3,Image 1,1,9,
2.05094,,Surface,3,Image 1,1,10,
3.76879,,Surface,3,Image 1,1,11,
2.43985,,Surface,3,Image 1,1,12,
1.81525,,Surface,3,Image 1,1,13,
3.36061,,Surface,3,Image 1,1,14,
3.29706,,Surface,3,Image 1,1,15,
4.04298,,Surface,3,Image 1,1,16,
4.50479,,Surface,3,Image 1,1,17,
4.048,,Surface,3,Image 1,1,18,
3.92507,,Surface,3,Image 1,1,19,
2.29589,,Surface,3,Image 1,1,20,
1.91486,,Surface,3,Image 1,1,21,
1.90646,,Surface,3,Image 1,1,22,
2.20684,,Surface,3,Image 1,1,23,
4.64291,,Surface,3,Image 1,1,24,
2.10256,,Surface,3,Image 1,1,25,
2.57317,,Surface,3,Image 1,1,26,
3.17561,,Surface,3,Image 1,1,27,
2.39335,,Surface,3,Image 1,1,28,
2.17661,,Surface,3,Image 1,1,29,
5.18638,,Surface,3,Image 1,1,30,
2.14948,,Surface,3,Image 1,1,31,
1.86997,,Surface,3,Image 1,1,32,
3.82958,,Surface,3,Image 1,1,33,
4.26947,,Surface,3,Image 1,1,34,
4.02568,,Surface,3,Image 1,1,35,
5.62292,,Surface,3,Image 1,1,36,
5.52187,,Surface,3,Image 1,1,37,
4.01789,,Surface,3,Image 1,1,38,
4.62061,,Surface,3,Image 1,1,39,
4.94451,,Surface,3,Image 1,1,40,
2.17584,,Surface,3,Image 1,1,41,
3.12183,,Surface,3,Image 1,1,42,
5.07506,,Surface,3,Image 1,1,43,
3.05418,,Surface,3,Image 1,1,44,
4.86553,,Surface,3,Image 1,1,45,
2.87961,,Surface,3,Image 1,1,46,
5.20942,,Surface,3,Image 1,1,47,
2.14067,,Surface,3,Image 1,1,48,
3.56135,,Surface,3,Image 1,1,49,
1.95453,,Surface,3,Image 1,1,50,
2.39589,,Surface,3,Image 1,1,51,
4.87355,,Surface,3,Image 1,1,52,
5.1489,,Surface,3,Image 1,1,53,
4.73058,,Surface,3,Image 1,1,54,
4.59222,,Surface,3,Image 1,1,55,
2.05384,,Surface,3,Image 1,1,56,
4.46207,,Surface,3,Image 1,1,57,
3.76847,,Surface,3,Image 1,1,58,
4.16051,,Surface,3,Image 1,1,59,
5.05236,,Surface,3,Image 1,1,60,
3.56813,,Surface,3,Image 1,1,61,
3.59878,,Surface,3,Image 1,1,62,
4.16005,,Surface,3,Image 1,1,63,
4.37585,,Surface,3,Image 1,1,64,
2.30983,,Surface,3,Image 1,1,65,
3.28834,,Surface,3,Image 1,1,66,
4.7518,,Surface,3,Image 1,1,67,
4.46906,,Surface,3,Image 1,1,68,
5.00385,,Surface,3,Image 1,1,69,
3.17456,,Surface,3,Image 1,1,70,
4.31439,,Surface,3,Image 1,1,71,
3.21138,,Surface,3,Image 1,1,72,
2.12436,,Surface,3,Image 1,1,73,
4.54922,,Surface,3,Image 1,1,74,
4.64943,,Surface,3,Image 1,1,75,
5.55844,,Surface,3,Image 1,1,76,
2.93325,,Surface,3,Image 1,1,77,
1.84437,,Surface,3,Image 1,1,78,
2.62692,,Surface,3,Image 1,1,79,
2.37622,,Surface,3,Image 1,1,80,
2.05768,,Surface,3,Image 1,1,81,
2.02977,,Surface,3,Image 1,1,82,
2.04242,,Surface,3,Image 1,1,83,
2.31251,,Surface,3,Image 1,1,84,
3.55585,,Surface,3,Image 1,1,85,
3.03618,,Surface,3,Image 1,1,86,
2.86643,,Surface,3,Image 1,1,87,
2.51515,,Surface,3,Image 1,1,88,
1.90039,,Surface,3,Image 1,1,89,
3.65974,,Surface,3,Image 1,1,90,
2.23884,,Surface,3,Image 1,1,91,
3.42766,,Surface,3,Image 1,1,92,
4.23425,,Surface,3,Image 1,1,93,
3.13396,,Surface,3,Image 1,1,94,
3.16999,,Surface,3,Image 1,1,95,
2.86656,,Surface,3,Image 1,1,96,
2.67365,,Surface,3,Image 1,1,97,
2.53014,,Surface,3,Image 1,1,98,
2.72544,,Surface,3,Image 1,1,99,
2.2941,,Surface,3,Image 1,1,100,
2.76597,,Surface,3,Image 1,1,101,
2.42,,Surface,3,Image 1,1,103,
1,,Surface,3,Image 1,1,104,
2,,Surface,3,Image 1,1,105,
2,,Surface,3,Image 1,1,106,
3.73369,,Surface,3,Image 1,1,107,
