
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
78.4775,70.5188,3.41225,um,Surface,Position,1,1,
35.7597,113.657,-14.1061,um,Surface,Position,1,2,
25.875,98.7717,-33.2636,um,Surface,Position,1,8,
21.0923,98.317,-21.385,um,Surface,Position,1,9,
25.8958,110.563,-33.405,um,Surface,Position,1,10,
26.0654,108.099,-27.6134,um,Surface,Position,1,11,
44.1789,107.562,-25.0042,um,Surface,Position,1,12,
57.335,101.231,-32.8453,um,Surface,Position,1,13,
56.3023,100.524,-28.6257,um,Surface,Position,1,14,
57.0322,109.953,-22.9699,um,Surface,Position,1,15,
61.9753,109.349,-26.3214,um,Surface,Position,1,16,
71.4026,108.247,-30.3242,um,Surface,Position,1,17,
38.339,115.937,-33.978,um,Surface,Position,1,18,
66.1113,111.915,-26.4067,um,Surface,Position,1,19,
80.8713,110.766,-31.4826,um,Surface,Position,1,20,
79.7028,112.819,-28.5678,um,Surface,Position,1,21,
89.6108,113.363,-29.7475,um,Surface,Position,1,22,
11.4298,63.2065,-26.226,um,Surface,Position,1,23,
9.13905,67.2781,-24.6219,um,Surface,Position,1,24,
78.9469,60.9519,-20.5837,um,Surface,Position,1,25,
60.3154,79.5698,-22.4349,um,Surface,Position,1,26,
65.9091,74.4459,-21.352,um,Surface,Position,1,27,
8.7594,86.8072,-23.4561,um,Surface,Position,1,28,
18.3652,85.9302,-33.5912,um,Surface,Position,1,29,
19.579,81.9401,-29.5232,um,Surface,Position,1,30,
34.7196,129.762,-44.8943,um,Surface,Position,1,31,
34.8508,124.601,-40.5123,um,Surface,Position,1,32,
38.8472,121.84,-45.3551,um,Surface,Position,1,33,
39.4059,126.746,-44.4162,um,Surface,Position,1,34,
42.912,136.256,-39.726,um,Surface,Position,1,35,
22.1562,88.6658,-38.9984,um,Surface,Position,1,36,
35.7655,88.1078,-34.9849,um,Surface,Position,1,37,
32.1147,84.2481,-35.075,um,Surface,Position,1,38,
25.4262,94.5215,-36.9833,um,Surface,Position,1,39,
30.4319,97.8858,-41.8875,um,Surface,Position,1,40,
29.9439,91.5773,-40.9762,um,Surface,Position,1,41,
38.4242,98.9467,-42.5122,um,Surface,Position,1,42,
24.6946,101.661,-40.7324,um,Surface,Position,1,43,
25.2743,104.286,-38.6757,um,Surface,Position,1,44,
30.3362,101.948,-41.119,um,Surface,Position,1,45,
28.9653,109.027,-41.0623,um,Surface,Position,1,46,
30.9533,105.096,-36.8374,um,Surface,Position,1,47,
40.7309,102.11,-45.2905,um,Surface,Position,1,48,
39.683,102.17,-37.7443,um,Surface,Position,1,49,
47.3599,107.389,-48.6502,um,Surface,Position,1,50,
32.7621,112.74,-43.9679,um,Surface,Position,1,51,
28.7607,114.618,-41.7162,um,Surface,Position,1,52,
34.9679,118.852,-41.6473,um,Surface,Position,1,53,
35.2128,112.358,-35.5854,um,Surface,Position,1,54,
27.717,115.059,-36.7091,um,Surface,Position,1,55,
31.9206,120.083,-36.3333,um,Surface,Position,1,56,
42.6733,112.953,-48.3611,um,Surface,Position,1,57,
37.6054,112.684,-45.6718,um,Surface,Position,1,58,
46.0446,111.983,-44.919,um,Surface,Position,1,59,
