
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
35.1336,,Surface,3,Image 1,1,0,
34.2162,,Surface,3,Image 1,1,1,
36.0187,,Surface,3,Image 1,1,2,
36.9491,,Surface,3,Image 1,1,3,
39.1583,,Surface,3,Image 1,1,4,
38.1094,,Surface,3,Image 1,1,5,
37.0324,,Surface,3,Image 1,1,6,
45.8474,,Surface,3,Image 1,1,7,
36.5457,,Surface,3,Image 1,1,8,
48.9295,,Surface,3,Image 1,1,9,
45.6316,,Surface,3,Image 1,1,10,
52.1569,,Surface,3,Image 1,1,11,
36.1034,,Surface,3,Image 1,1,12,
38.2488,,Surface,3,Image 1,1,13,
36.2377,,Surface,3,Image 1,1,14,
49.0746,,Surface,3,Image 1,1,15,
45.3223,,Surface,3,Image 1,1,16,
44.1536,,Surface,3,Image 1,1,17,
41.0091,,Surface,3,Image 1,1,18,
47.6039,,Surface,3,Image 1,1,19,
45.7914,,Surface,3,Image 1,1,20,
44.0355,,Surface,3,Image 1,1,21,
43.3926,,Surface,3,Image 1,1,22,
39.6013,,Surface,3,Image 1,1,23,
37.2179,,Surface,3,Image 1,1,24,
35.2193,,Surface,3,Image 1,1,25,
35.0737,,Surface,3,Image 1,1,26,
61.2243,,Surface,3,Image 1,1,27,
48.7144,,Surface,3,Image 1,1,28,
55.1146,,Surface,3,Image 1,1,29,
