
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
77.6972,,Surface,5,Image 1,1,0,
69.1608,,Surface,5,Image 1,1,1,
80.1836,,Surface,5,Image 1,1,2,
83.3582,,Surface,5,Image 1,1,3,
76.0324,,Surface,5,Image 1,1,4,
66.0485,,Surface,5,Image 1,1,5,
101.057,,Surface,5,Image 1,1,6,
67.47,,Surface,5,Image 1,1,7,
63.7728,,Surface,5,Image 1,1,8,
64.1241,,Surface,5,Image 1,1,9,
74.4251,,Surface,5,Image 1,1,10,
71.6314,,Surface,5,Image 1,1,11,
123.01,,Surface,5,Image 1,1,12,
88.7554,,Surface,5,Image 1,1,13,
77.0871,,Surface,5,Image 1,1,14,
63.8507,,Surface,5,Image 1,1,15,
70.8873,,Surface,5,Image 1,1,16,
72.9828,,Surface,5,Image 1,1,17,
98.2096,,Surface,5,Image 1,1,18,
116.128,,Surface,5,Image 1,1,19,
86.2205,,Surface,5,Image 1,1,20,
113.285,,Surface,5,Image 1,1,21,
92.0219,,Surface,5,Image 1,1,22,
84.6493,,Surface,5,Image 1,1,23,
82.392,,Surface,5,Image 1,1,24,
81.9588,,Surface,5,Image 1,1,25,
83.9309,,Surface,5,Image 1,1,26,
64.7388,,Surface,5,Image 1,1,27,
69.0144,,Surface,5,Image 1,1,28,
59.4291,,Surface,5,Image 1,1,29,
