
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
43.4846,116.939,9.07209,um,Surface,Position,1,0,
52.5855,120.11,9.82928,um,Surface,Position,1,1,
62.4911,122.446,11.5819,um,Surface,Position,1,2,
20.1425,63.4176,9.39442,um,Surface,Position,1,3,
26.1964,82.189,13.2803,um,Surface,Position,1,4,
22.365,101.394,8.96531,um,Surface,Position,1,5,
25.801,94.7183,12.9824,um,Surface,Position,1,6,
35.3118,101.411,18.2473,um,Surface,Position,1,7,
31.0202,105.75,13.1772,um,Surface,Position,1,8,
37.7334,108.206,8.69291,um,Surface,Position,1,9,
41.2934,112.751,15.0147,um,Surface,Position,1,10,
55.0881,107.959,15.5287,um,Surface,Position,1,11,
54.2898,113.381,16.7369,um,Surface,Position,1,12,
11.0541,96.7826,-4.12127,um,Surface,Position,1,13,
18.5558,97.8912,6.36727,um,Surface,Position,1,14,
27.0362,100.355,-0.697949,um,Surface,Position,1,15,
17.5421,106.274,0.437685,um,Surface,Position,1,16,
22.6152,107.487,2.36446,um,Surface,Position,1,17,
22.5739,104.195,3.85629,um,Surface,Position,1,18,
29.9483,107.585,2.11848,um,Surface,Position,1,19,
41.7212,124.465,-5.11646,um,Surface,Position,1,20,
62.6629,116.834,8.73967,um,Surface,Position,1,21,
48.6167,125.363,1.50081,um,Surface,Position,1,22,
11.9227,56.6659,2.31439,um,Surface,Position,1,23,
10.9628,62.6788,4.91052,um,Surface,Position,1,24,
35.8722,121.431,-6.30915,um,Surface,Position,1,25,
65.4729,135.866,-16.8604,um,Surface,Position,1,26,
8.85943,99.5062,-6.8268,um,Surface,Position,1,27,
14.7332,97.3932,-14.4219,um,Surface,Position,1,28,
18.0666,102.819,-5.88534,um,Surface,Position,1,29,
18.009,108.981,-12.6092,um,Surface,Position,1,30,
17.0797,106.278,-29.8008,um,Surface,Position,1,31,
22.4488,111.984,-24.5801,um,Surface,Position,1,32,
15.3759,104.826,-23.7799,um,Surface,Position,1,33,
40.7627,112.099,-26.8018,um,Surface,Position,1,34,
30.1717,118.025,-21.5904,um,Surface,Position,1,35,
46.2442,123.346,-27.1435,um,Surface,Position,1,36,
44.1945,119.241,-24.0836,um,Surface,Position,1,37,
55.2769,115.56,-24.6058,um,Surface,Position,1,38,
60.9766,123.646,-19.8095,um,Surface,Position,1,39,
2.55096,79.3562,-29.8481,um,Surface,Position,1,40,
0.445057,78.9588,-18.2305,um,Surface,Position,1,41,
12.5119,102.824,-22.9756,um,Surface,Position,1,42,
8.11951,97.0418,-21.6329,um,Surface,Position,1,43,
16.6417,100.109,-24.8661,um,Surface,Position,1,44,
24.6699,106.86,-35.9519,um,Surface,Position,1,45,
