
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
13.8629,,Surface,5,Image 1,1,0,
12.76,,Surface,5,Image 1,1,1,
15.5348,,Surface,5,Image 1,1,2,
11.1489,,Surface,5,Image 1,1,3,
13.7254,,Surface,5,Image 1,1,4,
16.022,,Surface,5,Image 1,1,5,
17.7985,,Surface,5,Image 1,1,6,
18.372,,Surface,5,Image 1,1,7,
15.996,,Surface,5,Image 1,1,8,
17.8682,,Surface,5,Image 1,1,9,
11.199,,Surface,5,Image 1,1,10,
19.7268,,Surface,5,Image 1,1,11,
16.736,,Surface,5,Image 1,1,12,
15.7449,,Surface,5,Image 1,1,13,
23.2796,,Surface,5,Image 1,1,14,
17.4163,,Surface,5,Image 1,1,15,
14.3605,,Surface,5,Image 1,1,16,
15.4956,,Surface,5,Image 1,1,17,
18.5067,,Surface,5,Image 1,1,18,
13.6807,,Surface,5,Image 1,1,19,
13.8885,,Surface,5,Image 1,1,20,
12.3634,,Surface,5,Image 1,1,21,
13.647,,Surface,5,Image 1,1,22,
11.2986,,Surface,5,Image 1,1,23,
12.887,,Surface,5,Image 1,1,24,
14.5665,,Surface,5,Image 1,1,25,
14.2528,,Surface,5,Image 1,1,26,
