
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
52.2898,96.5942,12.987,um,Surface,Position,1,0,
47.0229,69.7514,5.68415,um,Surface,Position,1,1,
33.991,107.919,-9.30401,um,Surface,Position,1,2,
24.1,60.401,-11.4109,um,Surface,Position,1,3,
42.0704,61.2768,-12.3413,um,Surface,Position,1,4,
20.5568,73.5317,-13.1938,um,Surface,Position,1,5,
15.6548,74.0811,-21.079,um,Surface,Position,1,6,
17.858,78.5064,-14.9036,um,Surface,Position,1,7,
16.8831,82.9924,-22.2334,um,Surface,Position,1,8,
21.5854,85.1817,-18.3024,um,Surface,Position,1,9,
20.279,90.8734,-27.7054,um,Surface,Position,1,10,
24.1013,90.9,-19.9455,um,Surface,Position,1,11,
28.509,50.804,-26.2525,um,Surface,Position,1,12,
24.6635,50.9113,-18.9594,um,Surface,Position,1,13,
29.5146,55.8151,-22.8056,um,Surface,Position,1,14,
26.6394,68.1879,-22.7581,um,Surface,Position,1,15,
20.5485,61.7188,-15.2224,um,Surface,Position,1,16,
36.5002,59.9323,-14.6096,um,Surface,Position,1,17,
34.5897,66.4369,-15.4809,um,Surface,Position,1,18,
20.5793,69.3549,-26.8251,um,Surface,Position,1,19,
33.7424,60.3456,-28.2825,um,Surface,Position,1,20,
48.5261,33.1487,-27.5971,um,Surface,Position,1,21,
52.6969,34.3736,-34.9583,um,Surface,Position,1,22,
27.9866,46.0934,-38.3245,um,Surface,Position,1,23,
25.5729,46.3483,-31.6241,um,Surface,Position,1,24,
22.0842,52.4345,-31.6271,um,Surface,Position,1,25,
33.5221,58.4482,-31.9292,um,Surface,Position,1,26,
