
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
14.6399,,Surface,4,Image 1,1,0,
16.1102,,Surface,4,Image 1,1,1,
15.8632,,Surface,4,Image 1,1,2,
18.3269,,Surface,4,Image 1,1,3,
19.9165,,Surface,4,Image 1,1,4,
13.5756,,Surface,4,Image 1,1,5,
15.268,,Surface,4,Image 1,1,6,
14.702,,Surface,4,Image 1,1,7,
17.4297,,Surface,4,Image 1,1,8,
18.9558,,Surface,4,Image 1,1,9,
15.9381,,Surface,4,Image 1,1,10,
13.4819,,Surface,4,Image 1,1,11,
13.7363,,Surface,4,Image 1,1,12,
17.012,,Surface,4,Image 1,1,13,
16.5243,,Surface,4,Image 1,1,14,
15.7438,,Surface,4,Image 1,1,15,
15.7936,,Surface,4,Image 1,1,16,
17.9435,,Surface,4,Image 1,1,17,
19.0638,,Surface,4,Image 1,1,18,
26.3348,,Surface,4,Image 1,1,19,
14.9182,,Surface,4,Image 1,1,20,
14.1564,,Surface,4,Image 1,1,21,
15.45,,Surface,4,Image 1,1,22,
17.7685,,Surface,4,Image 1,1,23,
15.2127,,Surface,4,Image 1,1,24,
19.6066,,Surface,4,Image 1,1,25,
28.0266,,Surface,4,Image 1,1,26,
18.9073,,Surface,4,Image 1,1,27,
43.7916,,Surface,4,Image 1,1,28,
18.4559,,Surface,4,Image 1,1,29,
29.0532,,Surface,4,Image 1,1,30,
30.1864,,Surface,4,Image 1,1,31,
17.1103,,Surface,4,Image 1,1,32,
15.1175,,Surface,4,Image 1,1,33,
13.4125,,Surface,4,Image 1,1,34,
27.7797,,Surface,4,Image 1,1,35,
15.6999,,Surface,4,Image 1,1,36,
17.634,,Surface,4,Image 1,1,37,
17.9891,,Surface,4,Image 1,1,38,
14.5306,,Surface,4,Image 1,1,39,
14.7863,,Surface,4,Image 1,1,40,
14.1168,,Surface,4,Image 1,1,41,
16.6909,,Surface,4,Image 1,1,42,
20.4072,,Surface,4,Image 1,1,43,
17.2126,,Surface,4,Image 1,1,44,
17.8284,,Surface,4,Image 1,1,45,
37.4246,,Surface,4,Image 1,1,46,
15.464,,Surface,4,Image 1,1,47,
13.7976,,Surface,4,Image 1,1,48,
37.4309,,Surface,4,Image 1,1,49,
45.3971,,Surface,4,Image 1,1,50,
