
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-27238.1,2696.02,95.0423,um,Surface,Position,1,0,
-27121.2,2708.08,64.6306,um,Surface,Position,1,1,
-27133.8,2695.67,69.4766,um,Surface,Position,1,2,
-27122,2711.4,73.6552,um,Surface,Position,1,3,
-27128.8,2700.1,74.6156,um,Surface,Position,1,4,
-27132.4,2709.28,73.8117,um,Surface,Position,1,5,
-27126.8,2709.56,73.8247,um,Surface,Position,1,6,
-27138.7,2710.08,74.0933,um,Surface,Position,1,7,
-27129.3,2713.68,75.4368,um,Surface,Position,1,8,
-27126.4,2696.44,76.7579,um,Surface,Position,1,9,
-27121.3,2707.2,78.0205,um,Surface,Position,1,10,
-27130.6,2706.66,79.4076,um,Surface,Position,1,11,
-27127.1,2704.68,79.2507,um,Surface,Position,1,12,
-27123.5,2702.12,79.3311,um,Surface,Position,1,13,
-27132,2701.19,81.0659,um,Surface,Position,1,14,
-27141.9,2709.25,81.0067,um,Surface,Position,1,15,
-27122.3,2697.05,81.8688,um,Surface,Position,1,16,
-27106,2699.23,66.5834,um,Surface,Position,1,17,
-27115.9,2702.78,66.5036,um,Surface,Position,1,18,
-27098.4,2697.66,66.9449,um,Surface,Position,1,19,
-27108,2704.41,68.8109,um,Surface,Position,1,20,
-27118.6,2705.57,70.9267,um,Surface,Position,1,21,
-27112.9,2707.05,73.9349,um,Surface,Position,1,22,
-27117.7,2696.45,75.7711,um,Surface,Position,1,23,
-27105.1,2699.66,76.122,um,Surface,Position,1,24,
-27108.5,2704.23,76.814,um,Surface,Position,1,25,
-27117.8,2703.8,78.7064,um,Surface,Position,1,26,
-27112.2,2695.45,78.3464,um,Surface,Position,1,27,
-27102.6,2697.85,81.824,um,Surface,Position,1,28,
-27111.7,2700.13,82.3429,um,Surface,Position,1,29,
-27211,2716.54,87.7155,um,Surface,Position,1,30,
-27178,2718.35,82.125,um,Surface,Position,1,31,
-27152.4,2704.34,79.3566,um,Surface,Position,1,32,
-27144.9,2705.3,76.7152,um,Surface,Position,1,33,
-27148.2,2697.35,78.6595,um,Surface,Position,1,34,
-27169.1,2701.28,80.9802,um,Surface,Position,1,35,
-27136.2,2692.2,67.4489,um,Surface,Position,1,36,
-27124.9,2688.39,67.6737,um,Surface,Position,1,37,
-27122.9,2694.23,72.3175,um,Surface,Position,1,38,
-27133,2695.28,76.7536,um,Surface,Position,1,39,
-27120.6,2692.02,76.6958,um,Surface,Position,1,40,
-27116.9,2694.91,62.376,um,Surface,Position,1,41,
-27110.6,2682.17,64.2897,um,Surface,Position,1,42,
-27120.7,2692.12,65.0781,um,Surface,Position,1,43,
-27112,2690.66,62.9794,um,Surface,Position,1,44,
-27118.1,2683.78,66.3959,um,Surface,Position,1,45,
-27105.9,2683.15,68.9781,um,Surface,Position,1,46,
-27113.3,2671.69,70.8778,um,Surface,Position,1,47,
-27110.3,2686.77,75.0651,um,Surface,Position,1,48,
-27115.5,2681.1,74.4725,um,Surface,Position,1,49,
-27101.9,2682.75,76.6916,um,Surface,Position,1,50,
-27106.8,2681.3,78.0905,um,Surface,Position,1,51,
-27118.9,2687.45,77.2928,um,Surface,Position,1,52,
-27100.6,2691.5,78.4368,um,Surface,Position,1,53,
-27105.8,2688.09,84.6435,um,Surface,Position,1,54,
-27093.2,2680.97,72.3085,um,Surface,Position,1,55,
-27094.7,2682.09,81.7765,um,Surface,Position,1,56,
-27203.9,2690.09,75.1219,um,Surface,Position,1,57,
-27146.8,2694.43,71.7828,um,Surface,Position,1,58,
-27140.3,2661.77,71.1018,um,Surface,Position,1,59,
-27092.6,2664.03,70.6622,um,Surface,Position,1,60,
-27120.8,2691.68,59.7374,um,Surface,Position,1,61,
-27131.4,2654.81,65.7003,um,Surface,Position,1,62,
-27140.7,2690.1,71.6929,um,Surface,Position,1,63,
-27136.9,2704.94,79.3486,um,Surface,Position,1,64,
-27135.8,2709.2,79.8029,um,Surface,Position,1,65,
-27126.2,2712.11,65.9139,um,Surface,Position,1,66,
