
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-20265.1,3119.56,9.36278,um,Surface,Position,1,0,
-20255.5,3095.74,11.8528,um,Surface,Position,1,2,
-20259.5,3108.33,15.215,um,Surface,Position,1,3,
-20265,3086.22,9.34977,um,Surface,Position,1,4,
-20262.8,3078.94,9.268,um,Surface,Position,1,6,
-20258.5,3086.44,4.29851,um,Surface,Position,1,8,
-20264.8,3111.31,14.9344,um,Surface,Position,1,9,
-20266.6,3109.31,15.1646,um,Surface,Position,1,10,
-20265,3107.4,15.558,um,Surface,Position,1,12,
-20264.3,3105.22,8.86665,um,Surface,Position,1,13,
-20272.8,3116.53,13.8651,um,Surface,Position,1,14,
-20270.8,3112.92,13.7778,um,Surface,Position,1,15,
-20261.1,3118.83,3.18116,um,Surface,Position,1,16,
-20263.6,3115.89,4.31362,um,Surface,Position,1,17,
