
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2.3713,,Surface,3,Image 1,1,0,
2.8647,,Surface,3,Image 1,1,2,
3.48486,,Surface,3,Image 1,1,3,
3.09446,,Surface,3,Image 1,1,4,
3.04411,,Surface,3,Image 1,1,6,
2.24,,Surface,3,Image 1,1,8,
4.33502,,Surface,3,Image 1,1,9,
6,,Surface,3,Image 1,1,10,
4.95898,,Surface,3,Image 1,1,12,
4.49923,,Surface,3,Image 1,1,13,
2.22737,,Surface,3,Image 1,1,14,
4.25052,,Surface,3,Image 1,1,15,
1.38707,,Surface,3,Image 1,1,16,
3.10223,,Surface,3,Image 1,1,17,
