
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-26986.5,1714.36,23.5141,um,Surface,Position,1,0,
-26983.3,1705.34,25.4285,um,Surface,Position,1,1,
-26991.7,1683.17,24.4302,um,Surface,Position,1,2,
-26974.3,1691.41,27.345,um,Surface,Position,1,3,
-26988.4,1695.05,30.5495,um,Surface,Position,1,4,
-26974.4,1688.2,34.4262,um,Surface,Position,1,5,
-26992.6,1667.37,26.0517,um,Surface,Position,1,6,
-27029.1,1734.96,8.88367,um,Surface,Position,1,7,
-26994.7,1700.81,15.2851,um,Surface,Position,1,8,
-27002.5,1702.4,16.8054,um,Surface,Position,1,9,
-26998,1701.87,17.255,um,Surface,Position,1,10,
-26995.4,1716.53,23.1272,um,Surface,Position,1,11,
-26986,1700.53,16.3228,um,Surface,Position,1,12,
-26981.1,1702.73,16.7157,um,Surface,Position,1,13,
-26991,1703.64,16.3545,um,Surface,Position,1,14,
-26983.4,1707.95,17.3442,um,Surface,Position,1,15,
-26979.1,1700.08,21.0076,um,Surface,Position,1,16,
-26978.1,1705.03,21.4344,um,Surface,Position,1,17,
-26982,1709.92,24.2793,um,Surface,Position,1,18,
-27053.2,1712.33,12.6364,um,Surface,Position,1,19,
-26973,1684.6,14.3383,um,Surface,Position,1,20,
-26983.4,1695.65,17.3862,um,Surface,Position,1,22,
-26989.7,1698.11,14.9236,um,Surface,Position,1,23,
-26991.5,1681.58,14.3315,um,Surface,Position,1,24,
-26973.4,1690.63,15.4186,um,Surface,Position,1,25,
-26980.3,1690.75,18.4309,um,Surface,Position,1,26,
-26989.6,1693.89,20.4004,um,Surface,Position,1,27,
-26972.7,1681.91,20.9512,um,Surface,Position,1,28,
-26994.9,1680.59,20.7889,um,Surface,Position,1,29,
-26977.3,1687.13,21.2129,um,Surface,Position,1,30,
-26977.6,1680.14,20.6552,um,Surface,Position,1,31,
-26975.2,1696.88,20.7717,um,Surface,Position,1,32,
-26980,1694.74,24.1558,um,Surface,Position,1,33,
-26990.6,1699.44,23.8489,um,Surface,Position,1,34,
-26970.2,1687.03,17.8224,um,Surface,Position,1,35,
-26968.9,1687.82,25.0837,um,Surface,Position,1,36,
-27005.9,1675.12,16.0174,um,Surface,Position,1,37,
-26999.7,1693.91,16.0458,um,Surface,Position,1,38,
-27000.1,1698.42,21.7258,um,Surface,Position,1,39,
-26990.9,1670.76,18.1315,um,Surface,Position,1,40,
-26995.9,1668.23,16.4443,um,Surface,Position,1,41,
-27005.1,1667.52,19.0011,um,Surface,Position,1,42,
-27019.2,1672.12,19.3241,um,Surface,Position,1,43,
-27013.4,1670.63,21.0281,um,Surface,Position,1,45,
-27009.1,1671.36,20.2331,um,Surface,Position,1,46,
-26979.2,1676.5,14.0459,um,Surface,Position,1,47,
-26975.4,1677.84,16.6422,um,Surface,Position,1,48,
