
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1.85246,,Surface,4,Image 1,1,0,
4.5697,,Surface,4,Image 1,1,1,
4.30776,,Surface,4,Image 1,1,2,
2.41039,,Surface,4,Image 1,1,3,
1.73669,,Surface,4,Image 1,1,4,
1.80886,,Surface,4,Image 1,1,5,
1.80663,,Surface,4,Image 1,1,6,
4.10918,,Surface,4,Image 1,1,7,
3.11979,,Surface,4,Image 1,1,8,
3.55957,,Surface,4,Image 1,1,9,
3.78425,,Surface,4,Image 1,1,10,
4.33635,,Surface,4,Image 1,1,11,
5.20222,,Surface,4,Image 1,1,12,
3.84505,,Surface,4,Image 1,1,13,
4.05081,,Surface,4,Image 1,1,14,
2.66592,,Surface,4,Image 1,1,15,
4.61213,,Surface,4,Image 1,1,16,
4.30362,,Surface,4,Image 1,1,17,
2.31302,,Surface,4,Image 1,1,18,
2.13694,,Surface,4,Image 1,1,19,
2.31702,,Surface,4,Image 1,1,20,
2.12829,,Surface,4,Image 1,1,21,
6.83552,,Surface,4,Image 1,1,22,
