
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
190,,Surface,2,Image 1,1,0,
180,,Surface,2,Image 1,1,1,
145,,Surface,2,Image 1,1,2,
145,,Surface,2,Image 1,1,3,
191,,Surface,2,Image 1,1,4,
140,,Surface,2,Image 1,1,5,
187,,Surface,2,Image 1,1,6,
160,,Surface,2,Image 1,1,7,
246,,Surface,2,Image 1,1,8,
192,,Surface,2,Image 1,1,9,
151,,Surface,2,Image 1,1,10,
198,,Surface,2,Image 1,1,11,
200,,Surface,2,Image 1,1,12,
240,,Surface,2,Image 1,1,13,
202,,Surface,2,Image 1,1,14,
245,,Surface,2,Image 1,1,15,
136,,Surface,2,Image 1,1,16,
142,,Surface,2,Image 1,1,17,
160,,Surface,2,Image 1,1,18,
140,,Surface,2,Image 1,1,19,
181,,Surface,2,Image 1,1,20,
181,,Surface,2,Image 1,1,21,
198,,Surface,2,Image 1,1,22,
161,,Surface,2,Image 1,1,23,
138,,Surface,2,Image 1,1,24,
143,,Surface,2,Image 1,1,25,
150,,Surface,2,Image 1,1,26,
138,,Surface,2,Image 1,1,27,
213,,Surface,2,Image 1,1,28,
133,,Surface,2,Image 1,1,29,
231,,Surface,2,Image 1,1,30,
168,,Surface,2,Image 1,1,31,
239,,Surface,2,Image 1,1,32,
167,,Surface,2,Image 1,1,33,
254,,Surface,2,Image 1,1,34,
178,,Surface,2,Image 1,1,35,
169,,Surface,2,Image 1,1,36,
142,,Surface,2,Image 1,1,37,
154,,Surface,2,Image 1,1,38,
208,,Surface,2,Image 1,1,39,
128,,Surface,2,Image 1,1,40,
129,,Surface,2,Image 1,1,41,
246,,Surface,2,Image 1,1,42,
161,,Surface,2,Image 1,1,43,
252,,Surface,2,Image 1,1,44,
146,,Surface,2,Image 1,1,45,
244,,Surface,2,Image 1,1,46,
208,,Surface,2,Image 1,1,47,
159,,Surface,2,Image 1,1,48,
131,,Surface,2,Image 1,1,49,
150,,Surface,2,Image 1,1,50,
144,,Surface,2,Image 1,1,52,
132,,Surface,2,Image 1,1,53,
151,,Surface,2,Image 1,1,54,
229,,Surface,2,Image 1,1,55,
143,,Surface,2,Image 1,1,56,
164,,Surface,2,Image 1,1,57,
129,,Surface,2,Image 1,1,58,
210,,Surface,2,Image 1,1,59,
238,,Surface,2,Image 1,1,60,
144,,Surface,2,Image 1,1,61,
163,,Surface,2,Image 1,1,62,
158,,Surface,2,Image 1,1,63,
248,,Surface,2,Image 1,1,64,
253,,Surface,2,Image 1,1,65,
253,,Surface,2,Image 1,1,66,
131,,Surface,2,Image 1,1,67,
181,,Surface,2,Image 1,1,68,
145,,Surface,2,Image 1,1,69,
193,,Surface,2,Image 1,1,70,
159,,Surface,2,Image 1,1,71,
170,,Surface,2,Image 1,1,72,
183,,Surface,2,Image 1,1,73,
218,,Surface,2,Image 1,1,74,
142,,Surface,2,Image 1,1,75,
236,,Surface,2,Image 1,1,80,
171,,Surface,2,Image 1,1,83,
214,,Surface,2,Image 1,1,84,
128,,Surface,2,Image 1,1,85,
150,,Surface,2,Image 1,1,86,
153,,Surface,2,Image 1,1,87,
161,,Surface,2,Image 1,1,88,
179,,Surface,2,Image 1,1,89,
196,,Surface,2,Image 1,1,90,
207,,Surface,2,Image 1,1,91,
206,,Surface,2,Image 1,1,92,
199,,Surface,2,Image 1,1,93,
195,,Surface,2,Image 1,1,94,
152,,Surface,2,Image 1,1,95,
141,,Surface,2,Image 1,1,96,
149,,Surface,2,Image 1,1,97,
167,,Surface,2,Image 1,1,98,
221,,Surface,2,Image 1,1,99,
159,,Surface,2,Image 1,1,100,
195,,Surface,2,Image 1,1,101,
135,,Surface,2,Image 1,1,102,
128,,Surface,2,Image 1,1,108,
135,,Surface,2,Image 1,1,111,
130,,Surface,2,Image 1,1,112,
