
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
49.4538,,Surface,4,Image 1,1,0,
50.5234,,Surface,4,Image 1,1,1,
42.3515,,Surface,4,Image 1,1,2,
48.3171,,Surface,4,Image 1,1,3,
45.8388,,Surface,4,Image 1,1,4,
42.685,,Surface,4,Image 1,1,5,
56.2263,,Surface,4,Image 1,1,6,
56.6705,,Surface,4,Image 1,1,7,
50.6932,,Surface,4,Image 1,1,8,
62.1015,,Surface,4,Image 1,1,9,
60.7697,,Surface,4,Image 1,1,10,
49.3315,,Surface,4,Image 1,1,11,
49.8328,,Surface,4,Image 1,1,12,
43.1947,,Surface,4,Image 1,1,13,
43.3042,,Surface,4,Image 1,1,14,
70.2449,,Surface,4,Image 1,1,15,
68.5932,,Surface,4,Image 1,1,16,
72.2846,,Surface,4,Image 1,1,17,
55.4548,,Surface,4,Image 1,1,18,
58.536,,Surface,4,Image 1,1,19,
76.9345,,Surface,4,Image 1,1,20,
79.5592,,Surface,4,Image 1,1,21,
95.4798,,Surface,4,Image 1,1,22,
113.624,,Surface,4,Image 1,1,23,
86.5175,,Surface,4,Image 1,1,24,
51.3001,,Surface,4,Image 1,1,25,
54.87,,Surface,4,Image 1,1,26,
44.0364,,Surface,4,Image 1,1,27,
44.7328,,Surface,4,Image 1,1,28,
43.4351,,Surface,4,Image 1,1,29,
58.2803,,Surface,4,Image 1,1,30,
53.5825,,Surface,4,Image 1,1,31,
83.1051,,Surface,4,Image 1,1,32,
71.5013,,Surface,4,Image 1,1,33,
49.1407,,Surface,4,Image 1,1,34,
40.6328,,Surface,4,Image 1,1,35,
41.4333,,Surface,4,Image 1,1,36,
56.2299,,Surface,4,Image 1,1,37,
48.2062,,Surface,4,Image 1,1,38,
61.7802,,Surface,4,Image 1,1,39,
44.9012,,Surface,4,Image 1,1,40,
43.2738,,Surface,4,Image 1,1,41,
50.5088,,Surface,4,Image 1,1,42,
44.6727,,Surface,4,Image 1,1,43,
40.2753,,Surface,4,Image 1,1,44,
47.8759,,Surface,4,Image 1,1,45,
51.3733,,Surface,4,Image 1,1,46,
50.5407,,Surface,4,Image 1,1,47,
50.027,,Surface,4,Image 1,1,48,
50.8149,,Surface,4,Image 1,1,49,
45.9456,,Surface,4,Image 1,1,50,
48.8943,,Surface,4,Image 1,1,51,
52.2981,,Surface,4,Image 1,1,52,
49.2625,,Surface,4,Image 1,1,53,
57.801,,Surface,4,Image 1,1,54,
51.834,,Surface,4,Image 1,1,55,
46.7503,,Surface,4,Image 1,1,56,
55.5583,,Surface,4,Image 1,1,57,
59.8768,,Surface,4,Image 1,1,58,
122.2,,Surface,4,Image 1,1,59,
67.152,,Surface,4,Image 1,1,60,
61.4932,,Surface,4,Image 1,1,61,
59.8011,,Surface,4,Image 1,1,62,
53.8138,,Surface,4,Image 1,1,63,
51.8369,,Surface,4,Image 1,1,64,
62.1801,,Surface,4,Image 1,1,65,
68.4769,,Surface,4,Image 1,1,66,
60.952,,Surface,4,Image 1,1,67,
67.9637,,Surface,4,Image 1,1,68,
58.2046,,Surface,4,Image 1,1,69,
109.942,,Surface,4,Image 1,1,70,
56.0662,,Surface,4,Image 1,1,71,
60.7475,,Surface,4,Image 1,1,72,
57.2978,,Surface,4,Image 1,1,73,
57.352,,Surface,4,Image 1,1,74,
80.3799,,Surface,4,Image 1,1,75,
70.1402,,Surface,4,Image 1,1,76,
90.6443,,Surface,4,Image 1,1,77,
50.4798,,Surface,4,Image 1,1,78,
55.8366,,Surface,4,Image 1,1,79,
58.0113,,Surface,4,Image 1,1,80,
58.9018,,Surface,4,Image 1,1,81,
67.4492,,Surface,4,Image 1,1,82,
66.0779,,Surface,4,Image 1,1,83,
60.0435,,Surface,4,Image 1,1,84,
57.7957,,Surface,4,Image 1,1,85,
54.0993,,Surface,4,Image 1,1,86,
