
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
5764.76,-442.779,3325.8,um,Surface,Position,1,0,
5768.58,-413.526,3326.05,um,Surface,Position,1,1,
5755.52,-408.907,3326.39,um,Surface,Position,1,2,
5762.28,-412.367,3323.99,um,Surface,Position,1,3,
5791.04,-468.374,3318.63,um,Surface,Position,1,4,
5758.46,-441.69,3323.54,um,Surface,Position,1,5,
5770.98,-444.117,3320.55,um,Surface,Position,1,6,
5705.04,-404.3,3322.64,um,Surface,Position,1,7,
5731.82,-404.727,3322.3,um,Surface,Position,1,8,
5784.2,-460.321,3316.75,um,Surface,Position,1,9,
5763.27,-442.771,3314.48,um,Surface,Position,1,10,
5771.45,-448.574,3314.54,um,Surface,Position,1,11,
5795.71,-443.379,3315.48,um,Surface,Position,1,12,
5781.35,-425.106,3311.93,um,Surface,Position,1,13,
5742.84,-406.812,3317.61,um,Surface,Position,1,14,
5787.01,-473.159,3311.04,um,Surface,Position,1,15,
5779.22,-463.363,3312.49,um,Surface,Position,1,16,
5790.05,-469.663,3305.79,um,Surface,Position,1,17,
5793.99,-472.39,3311.22,um,Surface,Position,1,18,
5790.04,-465.629,3309.02,um,Surface,Position,1,19,
5780.38,-454.225,3313.65,um,Surface,Position,1,20,
5801.78,-454.293,3307.83,um,Surface,Position,1,21,
5774.96,-450.026,3308.72,um,Surface,Position,1,22,
5776.22,-452.621,3312.57,um,Surface,Position,1,23,
5801.33,-474.542,3305.07,um,Surface,Position,1,24,
5795.23,-471.973,3303.73,um,Surface,Position,1,25,
5797.81,-455.274,3306.06,um,Surface,Position,1,26,
5784.32,-468.54,3306.89,um,Surface,Position,1,27,
5799.77,-464.652,3304.49,um,Surface,Position,1,28,
5802.47,-460.013,3303.84,um,Surface,Position,1,29,
5799.01,-468.201,3305.87,um,Surface,Position,1,30,
5768.63,-447.035,3306.59,um,Surface,Position,1,31,
