
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
6791.13,-448.656,3399.68,um,Surface,Position,1,0,
6799.44,-449.21,3398.83,um,Surface,Position,1,1,
6794.55,-453.018,3400.24,um,Surface,Position,1,2,
6801.07,-454.369,3399.54,um,Surface,Position,1,3,
6806,-452.808,3400.05,um,Surface,Position,1,4,
6803.63,-448.905,3399.51,um,Surface,Position,1,5,
6801.93,-440.965,3399.72,um,Surface,Position,1,6,
6817.89,-448.996,3400.55,um,Surface,Position,1,7,
6811.49,-444.443,3400.44,um,Surface,Position,1,8,
6823.9,-454.231,3401.47,um,Surface,Position,1,9,
6790.27,-419.738,3400.22,um,Surface,Position,1,10,
6799.71,-433.628,3401.81,um,Surface,Position,1,11,
6793.06,-423.219,3401.29,um,Surface,Position,1,12,
6811.4,-435.737,3399.69,um,Surface,Position,1,13,
6759.39,-408.526,3400.92,um,Surface,Position,1,14,
6764.03,-411.299,3400.35,um,Surface,Position,1,15,
6766.16,-406.545,3400.36,um,Surface,Position,1,16,
6781.83,-408.735,3401.04,um,Surface,Position,1,17,
6774.18,-406.325,3401.61,um,Surface,Position,1,18,
6789.91,-411.996,3398.97,um,Surface,Position,1,19,
6786.21,-415.492,3400.05,um,Surface,Position,1,20,
6782.96,-413.426,3401.44,um,Surface,Position,1,21,
6791.66,-464.088,3389.95,um,Surface,Position,1,22,
6793.18,-458.636,3395.27,um,Surface,Position,1,23,
6801.51,-459.306,3397.3,um,Surface,Position,1,24,
6816.13,-463.305,3394.76,um,Surface,Position,1,25,
6810.35,-457.691,3394.31,um,Surface,Position,1,26,
6821.64,-461.425,3397.06,um,Surface,Position,1,27,
6802.01,-450.009,3391.63,um,Surface,Position,1,28,
6800.71,-445.276,3394.54,um,Surface,Position,1,29,
6791.04,-453.574,3394.72,um,Surface,Position,1,30,
6788.39,-439.178,3399.26,um,Surface,Position,1,31,
6816.24,-449.497,3392.33,um,Surface,Position,1,32,
6815.33,-444.179,3392.39,um,Surface,Position,1,33,
6804.15,-452.634,3393.43,um,Surface,Position,1,34,
6813.58,-440.285,3394.97,um,Surface,Position,1,35,
6819.53,-443.277,3396.58,um,Surface,Position,1,36,
6812.93,-448.563,3397.39,um,Surface,Position,1,37,
6812.45,-453.987,3397.86,um,Surface,Position,1,38,
6823.03,-455.894,3392.5,um,Surface,Position,1,39,
6822.67,-449.127,3393.31,um,Surface,Position,1,40,
6797.08,-425.396,3394.6,um,Surface,Position,1,41,
6809.26,-427.425,3391.31,um,Surface,Position,1,42,
6802.82,-418.869,3390.03,um,Surface,Position,1,43,
6815.02,-434.687,3393.65,um,Surface,Position,1,44,
6806.35,-434.312,3395.94,um,Surface,Position,1,45,
6802.29,-428.551,3398.83,um,Surface,Position,1,46,
6762.33,-404.593,3396.58,um,Surface,Position,1,47,
6758.18,-402.289,3396.65,um,Surface,Position,1,48,
6768.94,-402.126,3391.47,um,Surface,Position,1,49,
6781.26,-405.149,3395.54,um,Surface,Position,1,50,
6768.32,-402.814,3399.02,um,Surface,Position,1,51,
6795.61,-417.02,3394.54,um,Surface,Position,1,52,
6794.97,-413.18,3396.34,um,Surface,Position,1,53,
6791.08,-416.233,3399.4,um,Surface,Position,1,54,
6788.56,-407.869,3392.05,um,Surface,Position,1,55,
6799.19,-468.384,3390.88,um,Surface,Position,1,56,
6798.16,-457.214,3390.98,um,Surface,Position,1,57,
6800.69,-463.828,3391.63,um,Surface,Position,1,58,
6796.89,-463.752,3392.04,um,Surface,Position,1,59,
6781.88,-445.96,3391.97,um,Surface,Position,1,60,
6792.55,-453.794,3385.75,um,Surface,Position,1,61,
6798.66,-452.987,3389.79,um,Surface,Position,1,62,
6794.92,-449.494,3392.08,um,Surface,Position,1,63,
6787.49,-445.322,3391.42,um,Surface,Position,1,64,
6808.81,-453.348,3391.93,um,Surface,Position,1,65,
6806.27,-441.642,3391.85,um,Surface,Position,1,66,
6779.18,-435.459,3385.67,um,Surface,Position,1,67,
6772.22,-436.341,3386.6,um,Surface,Position,1,68,
6768.4,-433.436,3387.12,um,Surface,Position,1,69,
6796.14,-428.794,3391.68,um,Surface,Position,1,70,
6797.93,-420.819,3392.26,um,Surface,Position,1,71,
6812.27,-430.805,3387.18,um,Surface,Position,1,72,
6818.84,-436.745,3387.48,um,Surface,Position,1,73,
6800.1,-416.399,3380.87,um,Surface,Position,1,74,
6791.79,-408.511,3381.28,um,Surface,Position,1,75,
6792.34,-442.736,3382.55,um,Surface,Position,1,76,
6801.09,-439.107,3373.7,um,Surface,Position,1,77,
6784.52,-439.153,3386.32,um,Surface,Position,1,78,
6786.87,-454.948,3389.46,um,Surface,Position,1,79,
6784.19,-453.84,3388.79,um,Surface,Position,1,80,
