
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
24.925,,Surface,3,Image 1,1,0,
29.7937,,Surface,3,Image 1,1,1,
28.0811,,Surface,3,Image 1,1,2,
24.8748,,Surface,3,Image 1,1,3,
24.9446,,Surface,3,Image 1,1,4,
25.085,,Surface,3,Image 1,1,5,
26.9408,,Surface,3,Image 1,1,6,
24.7064,,Surface,3,Image 1,1,7,
27.992,,Surface,3,Image 1,1,8,
25.1121,,Surface,3,Image 1,1,9,
26.087,,Surface,3,Image 1,1,10,
25.4608,,Surface,3,Image 1,1,11,
28.1848,,Surface,3,Image 1,1,12,
25.0666,,Surface,3,Image 1,1,13,
27.0084,,Surface,3,Image 1,1,14,
29.5652,,Surface,3,Image 1,1,15,
26.7904,,Surface,3,Image 1,1,16,
29.9594,,Surface,3,Image 1,1,17,
28.9232,,Surface,3,Image 1,1,18,
27.1319,,Surface,3,Image 1,1,19,
26.6581,,Surface,3,Image 1,1,20,
30.6657,,Surface,3,Image 1,1,21,
26.5623,,Surface,3,Image 1,1,22,
26.2597,,Surface,3,Image 1,1,23,
27.4679,,Surface,3,Image 1,1,24,
25.8588,,Surface,3,Image 1,1,25,
35.8368,,Surface,3,Image 1,1,26,
35.4209,,Surface,3,Image 1,1,27,
25.6122,,Surface,3,Image 1,1,28,
38.206,,Surface,3,Image 1,1,29,
27.5515,,Surface,3,Image 1,1,30,
30.282,,Surface,3,Image 1,1,31,
28.7983,,Surface,3,Image 1,1,32,
47.495,,Surface,3,Image 1,1,33,
29.4597,,Surface,3,Image 1,1,34,
24.734,,Surface,3,Image 1,1,35,
25.3981,,Surface,3,Image 1,1,36,
26.6656,,Surface,3,Image 1,1,37,
29.7021,,Surface,3,Image 1,1,38,
36.2583,,Surface,3,Image 1,1,39,
37.8105,,Surface,3,Image 1,1,40,
