
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-9679.88,1935.06,173.405,um,Surface,Position,1,0,
-9774.48,1961.9,172.419,um,Surface,Position,1,1,
-9733.29,1965.16,166.428,um,Surface,Position,1,2,
-9729.12,1962.78,169.16,um,Surface,Position,1,3,
-9721.22,1937.44,157.013,um,Surface,Position,1,4,
-9718.61,1957.11,170.256,um,Surface,Position,1,5,
-9695.65,1946.85,160.289,um,Surface,Position,1,6,
-9700.77,1935.59,163.658,um,Surface,Position,1,7,
-9696.58,1938.37,165.82,um,Surface,Position,1,8,
-9691.07,1937.92,165.349,um,Surface,Position,1,9,
-9707.27,1948.97,168.605,um,Surface,Position,1,10,
-9689,1934.15,168.503,um,Surface,Position,1,11,
-9702.13,1946.56,169.562,um,Surface,Position,1,12,
-9692.45,1944.96,170.379,um,Surface,Position,1,13,
-9698.34,1935.21,171.995,um,Surface,Position,1,14,
-9710.09,1936.13,170.611,um,Surface,Position,1,15,
-9698.61,1943.32,170.52,um,Surface,Position,1,16,
-9678.75,1938.59,158.009,um,Surface,Position,1,17,
-9687.08,1944.12,166.975,um,Surface,Position,1,18,
-9683.04,1938.62,168.396,um,Surface,Position,1,19,
-9711.78,1932.96,155.066,um,Surface,Position,1,20,
-9705.77,1912.2,160.785,um,Surface,Position,1,21,
-9689.5,1921.85,161.169,um,Surface,Position,1,22,
-9695.66,1918.42,162.867,um,Surface,Position,1,23,
-9696.37,1923.38,165.942,um,Surface,Position,1,24,
-9704.72,1928.69,166.619,um,Surface,Position,1,25,
-9712.65,1932.32,167.63,um,Surface,Position,1,26,
-9706.94,1932.63,168.082,um,Surface,Position,1,27,
-9689.01,1924.33,169.589,um,Surface,Position,1,28,
-9701.41,1931.61,169.502,um,Surface,Position,1,29,
-9684.31,1930.82,154.764,um,Surface,Position,1,30,
-9674.78,1913.02,160.391,um,Surface,Position,1,31,
-9669.86,1911.62,163.571,um,Surface,Position,1,32,
-9667.37,1920.04,163.998,um,Surface,Position,1,33,
-9673.76,1920.05,167.167,um,Surface,Position,1,34,
-9677.22,1933.04,167.641,um,Surface,Position,1,35,
-9671.11,1925.43,170.103,um,Surface,Position,1,36,
-9669.14,1916.7,169.207,um,Surface,Position,1,37,
-9721.69,1932.89,168.936,um,Surface,Position,1,38,
-9709.5,1893.46,152.1,um,Surface,Position,1,39,
-9694.73,1896.21,153.137,um,Surface,Position,1,40,
-9700.51,1897.11,155.631,um,Surface,Position,1,41,
-9722.8,1898.31,146.384,um,Surface,Position,1,42,
-9725.86,1900.34,148.787,um,Surface,Position,1,43,
-9734.62,1901.78,149.159,um,Surface,Position,1,44,
-9719.3,1901.06,150.082,um,Surface,Position,1,45,
-9717.06,1895.99,151.074,um,Surface,Position,1,46,
-9725.41,1904.48,151.532,um,Surface,Position,1,47,
-9693.5,1895.82,145.643,um,Surface,Position,1,48,
-9705.14,1897.54,149.154,um,Surface,Position,1,49,
-9734.73,1901.46,142.603,um,Surface,Position,1,50,
-9709.79,1898.5,139.945,um,Surface,Position,1,51,
-9688.38,1916.82,167.274,um,Surface,Position,1,52,
-9689.99,1939.36,173.005,um,Surface,Position,1,53,
-9694.55,1940,171.904,um,Surface,Position,1,54,
-9704.39,1903.67,151.414,um,Surface,Position,1,55,
