
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
132.783,,Surface,4,Image 1,1,1,
145.631,,Surface,4,Image 1,1,2,
166.772,,Surface,4,Image 1,1,3,
136.883,,Surface,4,Image 1,1,4,
107.031,,Surface,4,Image 1,1,5,
129.401,,Surface,4,Image 1,1,6,
156.986,,Surface,4,Image 1,1,7,
107.194,,Surface,4,Image 1,1,8,
152.86,,Surface,4,Image 1,1,9,
112.19,,Surface,4,Image 1,1,10,
274.912,,Surface,4,Image 1,1,11,
259.463,,Surface,4,Image 1,1,12,
358.543,,Surface,4,Image 1,1,13,
362.192,,Surface,4,Image 1,1,14,
202.387,,Surface,4,Image 1,1,15,
223.994,,Surface,4,Image 1,1,16,
213.412,,Surface,4,Image 1,1,17,
286.654,,Surface,4,Image 1,1,18,
202.45,,Surface,4,Image 1,1,19,
235.459,,Surface,4,Image 1,1,20,
199.559,,Surface,4,Image 1,1,21,
140.341,,Surface,4,Image 1,1,22,
272.902,,Surface,4,Image 1,1,23,
350.738,,Surface,4,Image 1,1,24,
254.791,,Surface,4,Image 1,1,25,
299.414,,Surface,4,Image 1,1,26,
145.024,,Surface,4,Image 1,1,27,
224.812,,Surface,4,Image 1,1,28,
241.533,,Surface,4,Image 1,1,30,
250.526,,Surface,4,Image 1,1,31,
144.036,,Surface,4,Image 1,1,32,
214.428,,Surface,4,Image 1,1,33,
256.202,,Surface,4,Image 1,1,34,
198.459,,Surface,4,Image 1,1,35,
169.031,,Surface,4,Image 1,1,36,
203.228,,Surface,4,Image 1,1,37,
162.545,,Surface,4,Image 1,1,38,
326.072,,Surface,4,Image 1,1,39,
274.267,,Surface,4,Image 1,1,40,
210.067,,Surface,4,Image 1,1,42,
108.46,,Surface,4,Image 1,1,43,
107.446,,Surface,4,Image 1,1,44,
116.308,,Surface,4,Image 1,1,45,
109.214,,Surface,4,Image 1,1,46,
151.725,,Surface,4,Image 1,1,47,
126.674,,Surface,4,Image 1,1,48,
123.939,,Surface,4,Image 1,1,49,
110.124,,Surface,4,Image 1,1,50,
130.431,,Surface,4,Image 1,1,51,
135.163,,Surface,4,Image 1,1,52,
166.153,,Surface,4,Image 1,1,53,
140.464,,Surface,4,Image 1,1,55,
145.753,,Surface,4,Image 1,1,57,
122.486,,Surface,4,Image 1,1,58,
109.645,,Surface,4,Image 1,1,59,
114.47,,Surface,4,Image 1,1,60,
137.646,,Surface,4,Image 1,1,61,
185.308,,Surface,4,Image 1,1,62,
152.912,,Surface,4,Image 1,1,63,
162.189,,Surface,4,Image 1,1,64,
137.253,,Surface,4,Image 1,1,65,
117.757,,Surface,4,Image 1,1,66,
133.139,,Surface,4,Image 1,1,67,
112.634,,Surface,4,Image 1,1,68,
146.035,,Surface,4,Image 1,1,69,
194.679,,Surface,4,Image 1,1,70,
172.417,,Surface,4,Image 1,1,71,
146.622,,Surface,4,Image 1,1,72,
228.575,,Surface,4,Image 1,1,73,
107.224,,Surface,4,Image 1,1,74,
133.737,,Surface,4,Image 1,1,75,
106.438,,Surface,4,Image 1,1,76,
162.651,,Surface,4,Image 1,1,77,
175.549,,Surface,4,Image 1,1,78,
158.981,,Surface,4,Image 1,1,79,
118.706,,Surface,4,Image 1,1,80,
