
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-6297.18,2346.6,3268.73,um,Surface,Position,1,110,
-6293.58,2351.47,3272.33,um,Surface,Position,1,111,
-6294.02,2354.68,3275.13,um,Surface,Position,1,112,
-6304.23,2396.25,3264.32,um,Surface,Position,1,113,
-6292.35,2385.41,3258.96,um,Surface,Position,1,114,
-6292.63,2381.82,3261.78,um,Surface,Position,1,115,
-6293.41,2392.93,3262.4,um,Surface,Position,1,116,
-6296.37,2388.54,3265.25,um,Surface,Position,1,117,
-6294.96,2383.35,3266.88,um,Surface,Position,1,118,
-6353.5,2400.52,3267.16,um,Surface,Position,1,119,
-6311.75,2402.61,3261.84,um,Surface,Position,1,120,
-6311.64,2411.77,3264.93,um,Surface,Position,1,121,
-6304.38,2407.47,3266.35,um,Surface,Position,1,122,
-6309.88,2404.17,3267.95,um,Surface,Position,1,123,
-6298.41,2397.82,3262.39,um,Surface,Position,1,124,
-6319.75,2415.92,3263.51,um,Surface,Position,1,125,
-6305.16,2335.52,3258.44,um,Surface,Position,1,126,
-6306.62,2339.78,3263.46,um,Surface,Position,1,127,
-6299.97,2343.01,3265.09,um,Surface,Position,1,128,
-6297.26,2342.12,3262.72,um,Surface,Position,1,129,
-6290.31,2355.64,3265.07,um,Surface,Position,1,130,
-6301.64,2375.88,3258.99,um,Surface,Position,1,131,
-6289.19,2361.6,3258.89,um,Surface,Position,1,132,
-6289.38,2366.96,3258.39,um,Surface,Position,1,133,
-6286.57,2373.35,3259.23,um,Surface,Position,1,134,
-6297.32,2365.75,3260.21,um,Surface,Position,1,135,
-6288.87,2377.29,3260.81,um,Surface,Position,1,136,
-6292.89,2368.3,3264.4,um,Surface,Position,1,137,
-6294.95,2361.57,3255.25,um,Surface,Position,1,138,
-6291.5,2379.51,3256.35,um,Surface,Position,1,139,
-6315.71,2336.83,3254.66,um,Surface,Position,1,140,
-6307.68,2346.58,3257.85,um,Surface,Position,1,141,
-6356.61,2394.97,3280.14,um,Surface,Position,1,143,
-6356.96,2399.07,3288.75,um,Surface,Position,1,144,
-6356.28,2398.44,3281.3,um,Surface,Position,1,145,
-6297.87,2379.28,3287.41,um,Surface,Position,1,147,
-6300.31,2376.61,3290.66,um,Surface,Position,1,148,
-6294.85,2379.65,3281.13,um,Surface,Position,1,149,
-6298.5,2379.55,3279.48,um,Surface,Position,1,150,
