
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
40.1918,,Surface,4,Image 1,1,0,
31.9373,,Surface,4,Image 1,1,1,
73.0662,,Surface,4,Image 1,1,2,
55.8292,,Surface,4,Image 1,1,3,
90.4785,,Surface,4,Image 1,1,4,
82.2092,,Surface,4,Image 1,1,5,
33.5772,,Surface,4,Image 1,1,6,
38.8516,,Surface,4,Image 1,1,7,
36.491,,Surface,4,Image 1,1,8,
44.8739,,Surface,4,Image 1,1,9,
38.0753,,Surface,4,Image 1,1,10,
31.9791,,Surface,4,Image 1,1,11,
36.6102,,Surface,4,Image 1,1,12,
44.4675,,Surface,4,Image 1,1,13,
64.8349,,Surface,4,Image 1,1,14,
91.4447,,Surface,4,Image 1,1,15,
64.3348,,Surface,4,Image 1,1,16,
51.4469,,Surface,4,Image 1,1,17,
32.2642,,Surface,4,Image 1,1,18,
35.321,,Surface,4,Image 1,1,19,
37.0795,,Surface,4,Image 1,1,20,
32.9397,,Surface,4,Image 1,1,21,
37.3758,,Surface,4,Image 1,1,22,
49.5877,,Surface,4,Image 1,1,23,
58.755,,Surface,4,Image 1,1,24,
50.1556,,Surface,4,Image 1,1,25,
36.4363,,Surface,4,Image 1,1,26,
36.4785,,Surface,4,Image 1,1,27,
33.508,,Surface,4,Image 1,1,28,
42.5905,,Surface,4,Image 1,1,29,
43.7654,,Surface,4,Image 1,1,30,
31.1221,,Surface,4,Image 1,1,31,
49.1722,,Surface,4,Image 1,1,32,
66.6763,,Surface,4,Image 1,1,33,
34.445,,Surface,4,Image 1,1,34,
50.181,,Surface,4,Image 1,1,35,
37.3556,,Surface,4,Image 1,1,36,
65.0949,,Surface,4,Image 1,1,37,
43.0007,,Surface,4,Image 1,1,38,
41.7462,,Surface,4,Image 1,1,39,
56.9758,,Surface,4,Image 1,1,40,
37.0171,,Surface,4,Image 1,1,41,
45.199,,Surface,4,Image 1,1,42,
43.4537,,Surface,4,Image 1,1,43,
48.7224,,Surface,4,Image 1,1,44,
35.4654,,Surface,4,Image 1,1,45,
47.4374,,Surface,4,Image 1,1,46,
