
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-29953.2,-982.443,76.8267,um,Surface,Position,1,0,
-29950.6,-968.363,75.2042,um,Surface,Position,1,1,
-29943.2,-988.255,78.5181,um,Surface,Position,1,2,
-29955.5,-974.406,78.5758,um,Surface,Position,1,3,
-29950.6,-964.202,81.2455,um,Surface,Position,1,4,
-29942.6,-976.895,81.9567,um,Surface,Position,1,5,
-29956.6,-966.594,83.8027,um,Surface,Position,1,6,
-29929.2,-983.12,74.6907,um,Surface,Position,1,7,
-29924.2,-980.093,76.029,um,Surface,Position,1,8,
-29930.2,-979.466,80.3982,um,Surface,Position,1,9,
-29931.7,-973.89,81.126,um,Surface,Position,1,10,
-29926.8,-984.061,81.33,um,Surface,Position,1,11,
-29930.3,-979.679,86.7872,um,Surface,Position,1,12,
-29975,-961.742,74.6063,um,Surface,Position,1,13,
-29964.3,-962.405,80.0384,um,Surface,Position,1,14,
-29948.3,-964.177,73.429,um,Surface,Position,1,15,
-29955.2,-962.093,75.6327,um,Surface,Position,1,16,
-29956.7,-955.33,75.1787,um,Surface,Position,1,17,
-29940.6,-963.427,76.1818,um,Surface,Position,1,18,
-29959.3,-975.783,71.672,um,Surface,Position,1,19,
-29970.1,-967.512,70.3706,um,Surface,Position,1,20,
-29970.1,-974.672,75.1288,um,Surface,Position,1,21,
-29964.6,-973.07,74.9802,um,Surface,Position,1,22,
-29963.3,-967.105,73.9149,um,Surface,Position,1,23,
-29959.9,-972.083,78.1797,um,Surface,Position,1,24,
-29942.5,-969.183,72.9037,um,Surface,Position,1,25,
-29948.5,-980.735,74.6776,um,Surface,Position,1,26,
-29957.4,-997.918,76.7215,um,Surface,Position,1,27,
-29934.1,-964.375,63.4209,um,Surface,Position,1,28,
-29951.6,-962.94,64.4789,um,Surface,Position,1,29,
-29939.2,-961.407,67.8657,um,Surface,Position,1,30,
-29948.5,-957.783,69.9784,um,Surface,Position,1,31,
-29943.8,-964.044,71.5327,um,Surface,Position,1,32,
-29963.9,-952.035,63.5345,um,Surface,Position,1,33,
-29964.5,-959.945,64.6029,um,Surface,Position,1,34,
-29968.6,-951.283,61.0817,um,Surface,Position,1,35,
-29977.3,-947.328,65.8843,um,Surface,Position,1,36,
-29960.4,-950.772,67.6892,um,Surface,Position,1,37,
-29976.5,-949.414,71.5788,um,Surface,Position,1,38,
-29970.7,-975.179,66.3498,um,Surface,Position,1,39,
-29959.7,-971.804,64.3628,um,Surface,Position,1,40,
-29969,-971.724,68.6963,um,Surface,Position,1,41,
-29957.4,-982.002,52.8829,um,Surface,Position,1,42,
-29938.1,-968.764,58.5078,um,Surface,Position,1,43,
-29954.4,-983.237,63.6913,um,Surface,Position,1,44,
-29948.3,-968.603,62.9055,um,Surface,Position,1,45,
-29938.1,-966.376,66.0114,um,Surface,Position,1,46,
-29955.4,-977.799,70.0133,um,Surface,Position,1,47,
-29951.7,-974.667,68.3546,um,Surface,Position,1,48,
-29930.7,-979.687,64.6941,um,Surface,Position,1,49,
-29931.3,-987.297,66.0411,um,Surface,Position,1,50,
-29932.3,-992.234,69.4546,um,Surface,Position,1,51,
-29933.8,-990.484,73.4743,um,Surface,Position,1,52,
-29981,-1003.22,69.0004,um,Surface,Position,1,53,
-29960.6,-990.981,67.9834,um,Surface,Position,1,54,
-29962.9,-1004.88,73.804,um,Surface,Position,1,55,
-29972.5,-1005.75,70.6435,um,Surface,Position,1,56,
-29978.9,-999.537,72.1271,um,Surface,Position,1,57,
-29958.2,-965.201,62.2582,um,Surface,Position,1,58,
