
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2.34498,,Surface,4,Image 1,1,0,
5.49737,,Surface,4,Image 1,1,1,
3.02056,,Surface,4,Image 1,1,2,
6.48352,,Surface,4,Image 1,1,3,
3.4753,,Surface,4,Image 1,1,4,
9.50596,,Surface,4,Image 1,1,5,
4.29162,,Surface,4,Image 1,1,6,
5.5397,,Surface,4,Image 1,1,7,
4.17374,,Surface,4,Image 1,1,8,
3.97111,,Surface,4,Image 1,1,9,
8.69594,,Surface,4,Image 1,1,10,
5.82571,,Surface,4,Image 1,1,11,
3.72423,,Surface,4,Image 1,1,12,
9.56084,,Surface,4,Image 1,1,13,
3.95518,,Surface,4,Image 1,1,14,
2.67319,,Surface,4,Image 1,1,15,
