
Detailed
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
15,,Surface,2,Image 1,1,0,
15,,Surface,2,Image 1,1,1,
18,,Surface,2,Image 1,1,2,
15,,Surface,2,Image 1,1,3,
15,,Surface,2,Image 1,1,4,
17,,Surface,2,Image 1,1,5,
21,,Surface,2,Image 1,1,6,
18,,Surface,2,Image 1,1,7,
15,,Surface,2,Image 1,1,8,
18,,Surface,2,Image 1,1,9,
15,,Surface,2,Image 1,1,10,
15,,Surface,2,Image 1,1,11,
23,,Surface,2,Image 1,1,12,
20,,Surface,2,Image 1,1,13,
22,,Surface,2,Image 1,1,14,
21,,Surface,2,Image 1,1,15,
17,,Surface,2,Image 1,1,16,
17,,Surface,2,Image 1,1,17,
15,,Surface,2,Image 1,1,18,
15,,Surface,2,Image 1,1,19,
16,,Surface,2,Image 1,1,20,
28,,Surface,2,Image 1,1,21,
19,,Surface,2,Image 1,1,22,
31,,Surface,2,Image 1,1,23,
27,,Surface,2,Image 1,1,24,
15,,Surface,2,Image 1,1,25,
16,,Surface,2,Image 1,1,26,
16,,Surface,2,Image 1,1,27,
16,,Surface,2,Image 1,1,28,
21,,Surface,2,Image 1,1,29,
17,,Surface,2,Image 1,1,30,
18,,Surface,2,Image 1,1,31,
15,,Surface,2,Image 1,1,32,
16,,Surface,2,Image 1,1,33,
18,,Surface,2,Image 1,1,35,
18,,Surface,2,Image 1,1,36,
30,,Surface,2,Image 1,1,37,
24,,Surface,2,Image 1,1,38,
23,,Surface,2,Image 1,1,39,
22,,Surface,2,Image 1,1,40,
19,,Surface,2,Image 1,1,41,
16,,Surface,2,Image 1,1,42,
16,,Surface,2,Image 1,1,43,
18,,Surface,2,Image 1,1,44,
17,,Surface,2,Image 1,1,45,
15,,Surface,2,Image 1,1,46,
15,,Surface,2,Image 1,1,47,
18,,Surface,2,Image 1,1,48,
17,,Surface,2,Image 1,1,49,
28,,Surface,2,Image 1,1,50,
31,,Surface,2,Image 1,1,51,
15,,Surface,2,Image 1,1,52,
19,,Surface,2,Image 1,1,53,
15,,Surface,2,Image 1,1,54,
19,,Surface,2,Image 1,1,55,
18,,Surface,2,Image 1,1,56,
17,,Surface,2,Image 1,1,58,
16,,Surface,2,Image 1,1,59,
17,,Surface,2,Image 1,1,60,
15,,Surface,2,Image 1,1,62,
19,,Surface,2,Image 1,1,63,
15,,Surface,2,Image 1,1,64,
18,,Surface,2,Image 1,1,65,
16,,Surface,2,Image 1,1,66,
17,,Surface,2,Image 1,1,67,
20,,Surface,2,Image 1,1,68,
29,,Surface,2,Image 1,1,69,
21,,Surface,2,Image 1,1,70,
16,,Surface,2,Image 1,1,71,
17,,Surface,2,Image 1,1,72,
17,,Surface,2,Image 1,1,73,
16,,Surface,2,Image 1,1,74,
22,,Surface,2,Image 1,1,75,
15,,Surface,2,Image 1,1,76,
22,,Surface,2,Image 1,1,77,
29,,Surface,2,Image 1,1,78,
19,,Surface,2,Image 1,1,79,
29,,Surface,2,Image 1,1,80,
22,,Surface,2,Image 1,1,81,
18,,Surface,2,Image 1,1,82,
20,,Surface,2,Image 1,1,83,
21,,Surface,2,Image 1,1,84,
21,,Surface,2,Image 1,1,85,
26,,Surface,2,Image 1,1,86,
22,,Surface,2,Image 1,1,87,
18,,Surface,2,Image 1,1,88,
18,,Surface,2,Image 1,1,89,
18,,Surface,2,Image 1,1,90,
25,,Surface,2,Image 1,1,91,
19,,Surface,2,Image 1,1,92,
20,,Surface,2,Image 1,1,93,
17,,Surface,2,Image 1,1,94,
17,,Surface,2,Image 1,1,95,
18,,Surface,2,Image 1,1,96,
16,,Surface,2,Image 1,1,97,
29,,Surface,2,Image 1,1,98,
19,,Surface,2,Image 1,1,99,
17,,Surface,2,Image 1,1,100,
20,,Surface,2,Image 1,1,101,
29,,Surface,2,Image 1,1,102,
22,,Surface,2,Image 1,1,103,
16,,Surface,2,Image 1,1,104,
51,,Surface,2,Image 1,1,105,
25,,Surface,2,Image 1,1,106,
21,,Surface,2,Image 1,1,107,
21,,Surface,2,Image 1,1,108,
25,,Surface,2,Image 1,1,109,
16,,Surface,2,Image 1,1,110,
34,,Surface,2,Image 1,1,111,
18,,Surface,2,Image 1,1,112,
21,,Surface,2,Image 1,1,113,
38,,Surface,2,Image 1,1,114,
22,,Surface,2,Image 1,1,115,
23,,Surface,2,Image 1,1,116,
33,,Surface,2,Image 1,1,117,
33,,Surface,2,Image 1,1,118,
16,,Surface,2,Image 1,1,119,
17,,Surface,2,Image 1,1,120,
40,,Surface,2,Image 1,1,121,
26,,Surface,2,Image 1,1,122,
21,,Surface,2,Image 1,1,123,
15,,Surface,2,Image 1,1,124,
37,,Surface,2,Image 1,1,125,
17,,Surface,2,Image 1,1,126,
25,,Surface,2,Image 1,1,127,
28,,Surface,2,Image 1,1,128,
46,,Surface,2,Image 1,1,129,
53,,Surface,2,Image 1,1,130,
18,,Surface,2,Image 1,1,131,
24,,Surface,2,Image 1,1,132,
24,,Surface,2,Image 1,1,133,
15,,Surface,2,Image 1,1,134,
7,,Surface,2,Image 1,1,135,
12,,Surface,2,Image 1,1,136,
17,,Surface,2,Image 1,1,137,
21,,Surface,2,Image 1,1,138,
11,,Surface,2,Image 1,1,139,
1,,Surface,2,Image 1,1,140,
