
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-27218.9,-45.2586,49.7257,um,Surface,Position,1,0,
-27203.2,-46.0985,51.8237,um,Surface,Position,1,1,
-27188,-61.137,49.0165,um,Surface,Position,1,2,
-27199.1,-56.6176,52.2037,um,Surface,Position,1,3,
-27192,-57.6197,52.8849,um,Surface,Position,1,4,
-27215.4,-67.5063,47.8376,um,Surface,Position,1,5,
-27204.9,-55.4064,48.682,um,Surface,Position,1,6,
-27210.5,-54.1697,48.3715,um,Surface,Position,1,7,
-27220.7,-69.9213,49.5505,um,Surface,Position,1,8,
-27215.2,-55.3636,49.0848,um,Surface,Position,1,9,
-27209.7,-57.9472,49.6507,um,Surface,Position,1,10,
-27202.6,-49.7865,49.7972,um,Surface,Position,1,11,
-27215.1,-60.0837,55.8759,um,Surface,Position,1,13,
-27218.2,-54.3225,56.5515,um,Surface,Position,1,14,
-27227.4,-81.2596,49.0771,um,Surface,Position,1,15,
-27231.3,-78.9503,48.3135,um,Surface,Position,1,16,
-27230.7,-74.3175,48.8522,um,Surface,Position,1,17,
-27213.9,-45.7671,32.125,um,Surface,Position,1,18,
-27203.7,-39.3027,33.8393,um,Surface,Position,1,19,
-27209.2,-37.4227,35.5117,um,Surface,Position,1,20,
-27211.3,-40.7641,35.1249,um,Surface,Position,1,21,
-27219.2,-44.8718,35.5164,um,Surface,Position,1,22,
-27212.5,-32.6606,36.4905,um,Surface,Position,1,23,
-27202,-44.1206,36.4345,um,Surface,Position,1,24,
-27204.2,-37.3374,40.7429,um,Surface,Position,1,25,
-27214.1,-45.72,39.8707,um,Surface,Position,1,26,
-27206.9,-44.2182,40.0523,um,Surface,Position,1,27,
-27212.7,-29.5432,41.4386,um,Surface,Position,1,28,
-27224.4,-45.3783,41.6582,um,Surface,Position,1,29,
-27220.3,-44.8635,43.7535,um,Surface,Position,1,30,
-27203.1,-43.3778,46.7075,um,Surface,Position,1,31,
-27211.6,-46.0028,48.2363,um,Surface,Position,1,32,
-27230,-47.0153,37.6601,um,Surface,Position,1,34,
-27234.5,-65.6917,37.3774,um,Surface,Position,1,35,
-27231.8,-70.7603,43.4958,um,Surface,Position,1,36,
-27237.8,-68.33,43.3941,um,Surface,Position,1,37,
-27215.7,-66.7384,27.7495,um,Surface,Position,1,38,
-27210.8,-54.4245,27.4236,um,Surface,Position,1,39,
-27212.9,-60.4997,29.2131,um,Surface,Position,1,40,
-27211.3,-65.8526,28.8713,um,Surface,Position,1,41,
-27207.9,-47.0505,32.0097,um,Surface,Position,1,43,
-27202.7,-49.2677,31.8812,um,Surface,Position,1,44,
-27205.7,-51.8555,34.3359,um,Surface,Position,1,45,
-27212.9,-51.5426,33.523,um,Surface,Position,1,46,
-27212.4,-57.9179,34.3689,um,Surface,Position,1,47,
-27221,-70.6068,34.6634,um,Surface,Position,1,48,
-27203.6,-61.9122,35.1349,um,Surface,Position,1,49,
-27215.4,-69.6781,36.6254,um,Surface,Position,1,50,
-27214.8,-61.7454,36.5029,um,Surface,Position,1,51,
-27211.5,-67.1864,36.9088,um,Surface,Position,1,52,
-27222,-66.5311,38.4768,um,Surface,Position,1,53,
-27224,-48.9721,36.9412,um,Surface,Position,1,54,
-27207.3,-63.4409,38.4107,um,Surface,Position,1,55,
-27209.5,-55.4998,38.4523,um,Surface,Position,1,56,
-27212.2,-72.2378,39.0266,um,Surface,Position,1,57,
-27216.8,-65.4311,38.2285,um,Surface,Position,1,58,
-27217,-53.0673,39.2669,um,Surface,Position,1,59,
-27206.1,-58.8269,40.1686,um,Surface,Position,1,60,
-27217.7,-48.2347,38.8979,um,Surface,Position,1,61,
-27208.9,-47.6143,41.7587,um,Surface,Position,1,62,
-27204.7,-70.6238,42.486,um,Surface,Position,1,63,
-27219.6,-69.3137,43.6053,um,Surface,Position,1,65,
-27214.8,-58.7952,43.5354,um,Surface,Position,1,66,
-27210.2,-51.144,44.8991,um,Surface,Position,1,67,
-27214.3,-50.709,44.0071,um,Surface,Position,1,68,
-27206.7,-48.2455,47.5979,um,Surface,Position,1,69,
-27211.2,-61.234,46.7247,um,Surface,Position,1,70,
-27215.2,-63.7351,46.68,um,Surface,Position,1,71,
-27211.6,-65.067,47.3397,um,Surface,Position,1,72,
-27196.8,-49.3543,30.2706,um,Surface,Position,1,73,
-27195.7,-56.5086,29.7995,um,Surface,Position,1,74,
-27200.4,-67.6351,30.4933,um,Surface,Position,1,75,
-27193.4,-65.3067,33.41,um,Surface,Position,1,76,
-27198.1,-52.6092,33.5856,um,Surface,Position,1,77,
-27186.9,-55.8578,34.55,um,Surface,Position,1,78,
