
Detailed
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
251.066,,Surface,4,Image 1,1,0,
188.122,,Surface,4,Image 1,1,1,
181.635,,Surface,4,Image 1,1,2,
142.735,,Surface,4,Image 1,1,3,
108.246,,Surface,4,Image 1,1,4,
209.942,,Surface,4,Image 1,1,5,
207.173,,Surface,4,Image 1,1,6,
163.191,,Surface,4,Image 1,1,7,
158.222,,Surface,4,Image 1,1,8,
150.459,,Surface,4,Image 1,1,9,
206.973,,Surface,4,Image 1,1,10,
193.472,,Surface,4,Image 1,1,11,
101.235,,Surface,4,Image 1,1,12,
133.011,,Surface,4,Image 1,1,13,
169.207,,Surface,4,Image 1,1,14,
151.158,,Surface,4,Image 1,1,15,
101.994,,Surface,4,Image 1,1,16,
152.463,,Surface,4,Image 1,1,17,
104.327,,Surface,4,Image 1,1,18,
106.866,,Surface,4,Image 1,1,19,
115.971,,Surface,4,Image 1,1,20,
139.837,,Surface,4,Image 1,1,21,
141.126,,Surface,4,Image 1,1,22,
159.107,,Surface,4,Image 1,1,23,
147.127,,Surface,4,Image 1,1,24,
118.386,,Surface,4,Image 1,1,25,
138.542,,Surface,4,Image 1,1,26,
120.799,,Surface,4,Image 1,1,27,
151.996,,Surface,4,Image 1,1,28,
163.501,,Surface,4,Image 1,1,29,
119.308,,Surface,4,Image 1,1,30,
166.556,,Surface,4,Image 1,1,31,
